MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59873.0983761759489425 , -5.1820831298828125 , 14 , 0.9399540 , 0.0161285 , 0.9994066 , 0.0246626 , 5.2613482 , 0.2676209051782458 , 1.0240217 , 0.0330675 , 1.0846734 , 0.0225103 , 177.1284943 , 11.9503698 , 10.4232006
 59873.1034543206114904 , -5.0600838661193848 , 14 , 0.9420748 , 0.0592737 , 1.0361363 , 0.0649659 , 7.1266885 , 0.7427958601394101 , 1.1244529 , 0.0137316 , 1.0777571 , 0.0102895 , 64.4882736 , 4.2766848 , 3.3279991
 59873.1099504383309977 , -4.9038243293762207 , 14 , 0.9327084 , 0.0196074 , 0.9875553 , 0.0243496 , 5.1644449 , 0.2019822006103645 , 1.0182158 , 0.0107918 , 1.0963241 , 0.0162432 , 211.6551361 , 17.0777893 , 14.3084803
 59873.1368590084966854 , -4.2562236785888672 , 14 , 0.9797268 , 0.0079655 , 1.0923754 , 0.0079915 , 7.2602720 , 0.1525003351264103 , 1.0913087 , 0.0043367 , 1.1382796 , 0.0054653 , 717.7355347 , 91.0209122 , 66.6222763
 59873.1404863499774365 , -4.1684842109680176 , 14 , 0.9829508 , 0.0103241 , 1.1015776 , 0.0116687 , 7.7222328 , 0.2109248213456006 , 1.0991931 , 0.0068377 , 1.1451750 , 0.0123780 , 655.7401733 , 88.8111954 , 63.0553055
 59873.1560509376504342 , -3.7941293716430664 , 14 , 0.9810005 , 0.0132256 , 1.0750065 , 0.0146609 , 7.0928268 , 0.1801987666386435 , 1.0867701 , 0.0066847 , 1.1066675 , 0.0076927 , 449.5762634 , 59.4939079 , 44.4613190
 59873.1618546552781481 , -3.6545820236206055 , 14 , 0.9840261 , 0.0127667 , 1.0740224 , 0.0129258 , 6.9425230 , 0.1293791531807097 , 1.0848101 , 0.0041389 , 1.0959296 , 0.0091892 , 293.5140381 , 30.8151627 , 24.0247402
 59873.1680870772543130 , -3.5041713714599609 , 14 , 0.9863059 , 0.0294398 , 1.0781332 , 0.0282684 , 6.8823128 , 0.3799671156907891 , 1.0879464 , 0.0041551 , 1.1029575 , 0.0100452 , 318.7062073 , 58.6474342 , 42.9159737
 59873.1728026139462600 , -3.3913633823394775 , 14 , 0.9853317 , 0.0117729 , 1.0838202 , 0.0133273 , 6.3158736 , 0.2642141767072064 , 1.0847747 , 0.0042093 , 1.1083144 , 0.0075085 , 349.4572754 , 45.7338791 , 34.5318413
 59873.1855971628829138 , -3.0830218791961670 , 14 , 0.9933871 , 0.0107887 , 1.0793048 , 0.0101270 , 7.2469645 , 0.1517703554053812 , 1.0910560 , 0.0039969 , 1.1044449 , 0.0089750 , 645.5097046 , 124.2934570 , 92.6308670
