MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59871.1939954686895362 , -3.0122189521789551 , 8 , 0.8600579 , 0.0228344 , 0.9017473 , 0.0234146 , 124.8654404 , 0.5935720861950727 , 1.0449444 , 0.0068900 , 1.0592642 , 0.0016913 , 105.1246185 , 9.0521517 , 8.4830246
 59871.1961717438243795 , -2.9604108333587646 , 8 , 0.8611141 , 0.0270772 , 0.9066321 , 0.0298487 , 124.9315033 , 0.8584810700369319 , 1.0474292 , 0.0105539 , 1.0570868 , 0.0063207 , 78.2312546 , 7.0289769 , 6.8779459
 59871.2046462774378597 , -2.7565212249755859 , 8 , 0.8608426 , 0.0225098 , 0.9024057 , 0.0236545 , 124.2530975 , 0.3913287694978906 , 1.0533623 , 0.0045331 , 1.0393742 , 0.0062939 , 79.4620972 , 9.1014013 , 8.9042444
 59871.2091638644778868 , -2.6470553874969482 , 8 , 0.8367837 , 0.0210260 , 0.8864214 , 0.0206692 , 124.8541336 , 0.4239738681796708 , 1.0508481 , 0.0087188 , 1.0539744 , 0.0061607 , 90.3359833 , 8.2782030 , 8.2035065
 59871.2117029132496100 , -2.5860557556152344 , 8 , 0.8618770 , 0.0283656 , 0.9095464 , 0.0263360 , 124.3594360 , 0.6929191284878338 , 1.0522085 , 0.0088530 , 1.0584183 , 0.0040432 , 86.6265335 , 6.8698573 , 6.6500092
 59871.2169129780959338 , -2.4607136249542236 , 8 , 0.8421876 , 0.0568931 , 0.8853186 , 0.0613184 , 125.0589142 , 0.4242936194753786 , 1.0560316 , 0.0051558 , 1.0462754 , 0.0069609 , 93.7782135 , 8.0813618 , 8.2726288
 59871.2205401404207805 , -2.3738100528717041 , 8 , 0.8281919 , 0.0246080 , 0.8698248 , 0.0231896 , 125.1567993 , 0.4103791764943216 , 1.0554950 , 0.0061118 , 1.0548126 , 0.0131289 , 64.6884766 , 5.6461649 , 6.1912355
 59871.2235737890441669 , -2.3002758026123047 , 8 , 0.8278773 , 0.0324501 , 0.8453118 , 0.0447875 , 124.0856781 , 0.2217097698348034 , 1.0505253 , 0.0069448 , 0.9955624 , 0.0334197 , 79.8045197 , 5.5523529 , 6.6074605
 59871.2261129343387438 , -2.2392761707305908 , 8 , 0.8005061 , 0.0182471 , 0.8191863 , 0.0199169 , 124.5916443 , 0.3936743403420099 , 1.0520766 , 0.0057156 , 0.9940851 , 0.0034150 , 76.2470169 , 5.9629951 , 8.1736107
 59871.2520211632072460 , -1.6159077882766724 , 8 , 0.8617647 , 0.0609951 , 0.9167137 , 0.0649260 , 125.6000137 , 0.6613594270406726 , 1.0769265 , 0.0054792 , 1.0476327 , 0.0039255 , 177.1935120 , 31.5408287 , 30.7278805
 59871.2573301814554725 , -1.4880589246749878 , 8 , 0.8716661 , 0.0269318 , 0.9295715 , 0.0277153 , 125.6212006 , 0.1515817045598531 , 1.0743881 , 0.0023986 , 1.0575330 , 0.0139817 , 178.5400391 , 23.3183880 , 22.8147373
 59871.2598691774619510 , -1.4270588159561157 , 8 , 0.8477295 , 0.0177444 , 0.8976353 , 0.0173429 , 126.4986191 , 0.2923929435422914 , 1.0735909 , 0.0072241 , 1.0551275 , 0.0044907 , 164.7937469 , 25.3296604 , 24.5323429
 59871.2641888901780476 , -1.3234426975250244 , 8 , 0.8598626 , 0.0212763 , 0.9109777 , 0.0249051 , 126.4263458 , 0.4853711269555496 , 1.0757890 , 0.0050175 , 1.0451118 , 0.0047613 , 182.1427460 , 20.1716251 , 20.4850540
 59871.2670907331485068 , -1.2532510757446289 , 8 , 0.8654082 , 0.0139976 , 0.9146473 , 0.0147092 , 126.6006393 , 0.2481498769661477 , 1.0777155 , 0.0079132 , 1.0493652 , 0.0041302 , 208.2359619 , 32.3925934 , 31.0006943
 59871.2699924367989297 , -1.1838953495025635 , 8 , 0.8559716 , 0.0266888 , 0.9093852 , 0.0247091 , 127.5025482 , 0.2766192577710200 , 1.0748640 , 0.0051337 , 1.0440179 , 0.0053572 , 129.1170197 , 23.9524097 , 23.2705421
 59871.2804784646505141 , -0.9315397143363953 , 8 , 0.8543826 , 0.0114569 , 0.9095715 , 0.0112745 , 127.9763336 , 0.2057659218341384 , 1.0761946 , 0.0048519 , 1.0398996 , 0.0034170 , 211.6965637 , 27.5200348 , 26.4726257
 59871.2841056918114191 , -0.8438002467155457 , 8 , 0.8769913 , 0.0296387 , 0.9284752 , 0.0320028 , 127.5378189 , 0.2797614799519844 , 1.0779926 , 0.0062155 , 1.0403146 , 0.0060181 , 265.2223816 , 35.6256332 , 34.4673462
 59871.2878647850229754 , -0.7535538673400879 , 8 , 0.8528171 , 0.0254703 , 0.9093512 , 0.0261721 , 127.7242126 , 0.2501148067781044 , 1.0815779 , 0.0051136 , 1.0437720 , 0.0031201 , 159.7933044 , 22.1784649 , 20.9954796
 59871.2914920316543430 , -0.6658141613006592 , 8 , 0.8703666 , 0.0201289 , 0.9164473 , 0.0218507 , 126.6282196 , 0.1415273346672850 , 1.0730150 , 0.0068371 , 1.0400383 , 0.0022541 , 221.2424469 , 32.4853706 , 30.3141403
 59871.2951193169137696 , -0.5789102911949158 , 8 , 0.8675490 , 0.0200663 , 0.9133361 , 0.0217299 , 126.1080551 , 0.3500304393865449 , 1.0741118 , 0.0047773 , 1.0401831 , 0.0032542 , 246.5998077 , 33.4232140 , 32.9190941
 59871.2983837804858922 , -0.5003625154495239 , 8 , 0.8770718 , 0.0164412 , 0.9297639 , 0.0176433 , 124.9465561 , 0.2441626439332004 , 1.0691707 , 0.0087984 , 1.0457349 , 0.0061510 , 212.2050476 , 29.6606121 , 29.2381001
 59871.3155636426163255 , -0.0867333337664604 , 8 , 0.8725790 , 0.0232394 , 0.8796445 , 0.0231160 , 104.7579269 , 0.6633991948386991 , 1.0407386 , 0.0063626 , 0.9826670 , 0.0040446 , 274.1591187 , 31.7943192 , 37.5710793
 59871.3191908891167259 , 0.0001705555623630 , 8 , 0.8709341 , 0.0302856 , 0.8578025 , 0.0313065 , 97.7642822 , 0.7214458207423684 , 1.0130928 , 0.0056064 , 0.9688280 , 0.0054885 , 277.6401062 , 29.7411232 , 37.6414909
 59871.3228174106188817 , 0.0879102796316147 , 8 , 0.8410472 , 0.0278033 , 0.8247011 , 0.0265937 , 92.8682709 , 0.5997409332178961 , 0.9949189 , 0.0100258 , 0.9554177 , 0.0067237 , 191.5989227 , 22.2817268 , 30.0463886
 59871.3264453962619882 , 0.1748141646385193 , 8 , 0.8704731 , 0.0257450 , 0.8328323 , 0.0279913 , 87.3932190 , 0.4722747332715291 , 0.9769428 , 0.0084517 , 0.9375489 , 0.0063458 , 200.3276825 , 16.8439674 , 22.8881454
 59871.3300725410808809 , 0.2625539004802704 , 8 , 0.8786296 , 0.0260936 , 0.8317228 , 0.0236724 , 83.6046524 , 0.4830093695746655 , 0.9623635 , 0.0069265 , 0.9218715 , 0.0056314 , 181.9035034 , 12.2902460 , 17.3979931
 59871.3333370374821243 , 0.3411016762256622 , 8 , 0.8799674 , 0.0365950 , 0.8142716 , 0.0314008 , 81.8995285 , 0.2734161967513966 , 0.9507933 , 0.0079193 , 0.9085793 , 0.0063873 , 108.8245316 , 8.8930454 , 12.8362513
 59871.3540083845073241 , 0.8382924795150757 , 8 , 0.8568716 , 0.0133188 , 0.8101926 , 0.0134188 , 80.6070633 , 0.2149450303149134 , 0.9863412 , 0.0078227 , 0.9032720 , 0.0031400 , 422.9490662 , 61.3893471 , 93.5889053
 59871.3576355390323442 , 0.9251964092254639 , 8 , 0.8556697 , 0.0200196 , 0.8063941 , 0.0193509 , 81.5135880 , 0.1467394338721432 , 0.9861512 , 0.0079702 , 0.9019567 , 0.0020581 , 470.7868652 , 53.2032242 , 81.3774109
 59871.3612627159309341 , 1.0129361152648926 , 8 , 0.8762714 , 0.0104165 , 0.8245758 , 0.0104943 , 82.7359161 , 0.1850455469918983 , 0.9833380 , 0.0055300 , 0.9021089 , 0.0012084 , 316.8386230 , 41.5736923 , 62.2999840
 59871.3648900218831841 , 1.0998400449752808 , 8 , 0.8707290 , 0.0092514 , 0.8193350 , 0.0082838 , 83.1231384 , 0.2551273735886126 , 0.9803622 , 0.0041818 , 0.9014354 , 0.0030316 , 335.6189270 , 45.4711494 , 66.9679565
 59871.3685173009289429 , 1.1875797510147095 , 8 , 0.8817174 , 0.0140994 , 0.8294561 , 0.0142000 , 83.4542923 , 0.2096847886527193 , 0.9793270 , 0.0033814 , 0.8999551 , 0.0025234 , 320.8105164 , 40.0745010 , 58.5973511
 59871.3717817317010486 , 1.2661274671554565 , 8 , 0.8647748 , 0.0194655 , 0.8124863 , 0.0177881 , 83.8646317 , 0.3769535299805443 , 0.9848130 , 0.0033291 , 0.9016494 , 0.0032420 , 361.7610474 , 40.0110016 , 59.3205299
 59871.3925229250889970 , 1.7649899721145630 , 8 , 0.8754661 , 0.0130880 , 0.8274708 , 0.0119904 , 87.6075363 , 0.1131544680658967 , 0.9706180 , 0.0028297 , 0.9226483 , 0.0025340 , 422.6831055 , 49.8714218 , 77.1746597
 59871.3961501857993426 , 1.8527294397354126 , 8 , 0.8760504 , 0.0178642 , 0.8313486 , 0.0160363 , 87.7226181 , 0.2450285346597125 , 0.9745319 , 0.0044756 , 0.9249710 , 0.0025469 , 439.1568604 , 55.1733589 , 81.8178864
 59871.3990518697683001 , 1.9220856428146362 , 8 , 0.8832379 , 0.0109152 , 0.8406518 , 0.0112890 , 88.3548889 , 0.2788348869183977 , 0.9783691 , 0.0033359 , 0.9249286 , 0.0030813 , 383.5215759 , 52.9619789 , 75.8198242
