MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59871.1940591471429798 , -3.0116620063781738 , 3 , 0.9262435 , 0.0242068 , 0.7736034 , 0.0212881 , -14.4734106 , 0.7372894900937333 , 0.8357165 , 0.0017115 , 0.8373234 , 0.0017255 , 63.5222664 , 1.1903251 , 1.7886785
 59871.1960418827657122 , -2.9640319347381592 , 3 , 0.9415476 , 0.0406298 , 0.7869136 , 0.0331604 , -18.0250282 , 1.0758721141145209 , 0.8401037 , 0.0037451 , 0.8274132 , 0.0053903 , 58.9420967 , 1.0460621 , 1.7142445
 59871.2043693072337192 , -2.7634844779968262 , 3 , 0.9482667 , 0.0151369 , 0.8017145 , 0.0140709 , -16.4088917 , 1.4770214950797167 , 0.8418596 , 0.0057181 , 0.8503370 , 0.0031085 , 59.7390404 , 0.8717029 , 1.5929607
 59871.2086321729511837 , -2.6607038974761963 , 3 , 0.9486641 , 0.0380072 , 0.8023109 , 0.0333436 , -16.9447117 , 0.8556671123953816 , 0.8491803 , 0.0031099 , 0.8490278 , 0.0034272 , 47.6539307 , 0.7150933 , 1.2524920
 59871.2122010827806662 , -2.5746357440948486 , 3 , 0.9228147 , 0.0297007 , 0.7840910 , 0.0260264 , -17.3978500 , 0.6197613964266188 , 0.8512333 , 0.0025504 , 0.8464769 , 0.0032515 , 42.6405182 , 0.8021016 , 1.3660431
 59871.2159682238634559 , -2.4843895435333252 , 3 , 0.9233595 , 0.0264013 , 0.7819983 , 0.0232307 , -19.4583378 , 0.7799507684158407 , 0.8555497 , 0.0029215 , 0.8403502 , 0.0032473 , 51.7613258 , 0.6768728 , 1.0819706
 59871.2195371546331444 , -2.3983209133148193 , 3 , 0.9245658 , 0.0492544 , 0.7827880 , 0.0418561 , -18.3964062 , 0.8726587605587121 , 0.8598495 , 0.0036102 , 0.8378175 , 0.0020769 , 36.4410057 , 0.4855453 , 0.7271154
 59871.2234034449429600 , -2.3055679798126221 , 3 , 0.9207563 , 0.0278663 , 0.7816867 , 0.0236529 , -16.7873535 , 1.0580949267049660 , 0.8634818 , 0.0029367 , 0.8374268 , 0.0031973 , 32.9050331 , 0.4694780 , 0.6897122
 59871.2265757399291033 , -2.2286918163299561 , 3 , 0.9367793 , 0.0348454 , 0.7945853 , 0.0289833 , -18.9134102 , 0.7159102293664742 , 0.8653049 , 0.0034203 , 0.8384087 , 0.0040123 , 37.6690674 , 0.4910322 , 0.8166679
 59871.2601334000137285 , -1.4214882850646973 , 3 , 0.9327569 , 0.0430578 , 0.8069227 , 0.0370904 , -22.9624519 , 1.3563594399706096 , 0.8707572 , 0.0030362 , 0.8616722 , 0.0033978 , 20.5091763 , 0.3985746 , 0.7328833
 59871.2654371216704021 , -1.2936391830444336 , 3 , 0.9123063 , 0.0291053 , 0.7879841 , 0.0242512 , -19.4219398 , 1.3394338145054274 , 0.8644060 , 0.0022465 , 0.8620324 , 0.0020267 , 29.7043629 , 0.6017876 , 1.0565565
