MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59872.2978546110462048 , -0.4471891820430756 , 9 , 1.0271200 , 0.0732801 , 1.0125887 , 0.0757539 , -7.2158537 , 0.2839959231207280 , 1.0328294 , 0.0093276 , 0.9422813 , 0.0135631 , 323.7119141 , 30.9801178 , 27.4787483
 59872.3036582271015504 , -0.3076413869857788 , 9 , 1.0305154 , 0.0143660 , 1.0125574 , 0.0119336 , -5.2707658 , 0.2061904327781641 , 1.0264088 , 0.0124261 , 0.9401079 , 0.0070736 , 183.7531891 , 9.1338415 , 7.8701067
 59872.3094617340029799 , -0.1680936217308044 , 9 , 1.0252383 , 0.0214122 , 0.9933412 , 0.0202706 , -4.0291796 , 0.2085484196344528 , 1.0066055 , 0.0099723 , 0.9333161 , 0.0105346 , 174.0034943 , 7.5868068 , 6.9238000
 59872.3164524343883386 , -0.0001352777762804 , 9 , 1.0214312 , 0.0177938 , 0.9460446 , 0.0185022 , -3.1880474 , 0.3979752934022156 , 0.9424448 , 0.0073677 , 0.9082562 , 0.0044318 , 235.9898987 , 13.9821806 , 13.4575052
 59872.3197168924743892 , 0.0784125030040741 , 9 , 1.0301582 , 0.0197657 , 0.9438915 , 0.0177945 , -2.1318638 , 0.2339956517612507 , 0.9341952 , 0.0075022 , 0.9044278 , 0.0051148 , 99.3834000 , 4.7042933 , 4.7883410
 59872.3324121987679973 , 0.3842477798461914 , 9 , 1.0127454 , 0.0515403 , 0.8967494 , 0.0334226 , -2.9135237 , 0.4857961458691936 , 0.9126103 , 0.0109364 , 0.8493026 , 0.0271761 , 39.1047020 , 1.5880477 , 1.8912110
 59872.4980892512685386 , 4.3715271949768066 , 9 , 1.0028822 , 0.0352834 , 0.8731212 , 0.0444209 , -6.1495667 , 0.4546586218442091 , 0.9355522 , 0.0091752 , 0.8147913 , 0.0292232 , 36.7372894 , 1.3082554 , 1.5075018
