MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59874.1081696907640435 , -4.8804540634155273 , 11 , 0.9321141 , 0.0117679 , 1.0688791 , 0.0119302 , 41.7528725 , 0.1636037081126789 , 1.1240311 , 0.0151735 , 1.1675354 , 0.0072599 , 453.7695312 , 45.5480881 , 38.9656906
 59874.1146328763934434 , -4.7250299453735352 , 11 , 0.9419942 , 0.0085057 , 1.0740038 , 0.0130318 , 41.0146637 , 0.3108461237482350 , 1.1234761 , 0.0214314 , 1.1644573 , 0.0085556 , 806.7617798 , 104.1822281 , 75.3568344
 59874.1189856504643103 , -4.6205782890319824 , 11 , 0.9436585 , 0.0078107 , 1.0740187 , 0.0097358 , 40.4264984 , 0.3094187373970811 , 1.1210132 , 0.0071223 , 1.1544032 , 0.0079544 , 462.0076599 , 65.3419189 , 48.8811607
 59874.1240639546740567 , -4.4985785484313965 , 11 , 0.9367371 , 0.0156271 , 1.0624102 , 0.0156180 , 40.5798607 , 0.1933898079646307 , 1.1307602 , 0.0071831 , 1.1337796 , 0.0084704 , 622.3804321 , 74.9982605 , 55.0923920
 59874.1276912917528534 , -4.4108390808105469 , 11 , 0.9368815 , 0.0142824 , 1.0688982 , 0.0156877 , 40.3422737 , 0.5566876003379667 , 1.1377387 , 0.0067084 , 1.1448728 , 0.0068241 , 398.7688904 , 39.6568108 , 29.0886116
 59874.1395955094631063 , -4.1242237091064453 , 11 , 0.9368995 , 0.0059196 , 1.0531425 , 0.0084073 , 42.3653030 , 0.0848907901095751 , 1.1126920 , 0.0068655 , 1.1366102 , 0.0109803 , 1366.6617432 , 187.9352264 , 166.0801086
 59874.1457619909997447 , -3.9763202667236328 , 11 , 0.9367522 , 0.0074301 , 1.0548409 , 0.0105174 , 42.0752335 , 0.1963087536897244 , 1.1066500 , 0.0087821 , 1.1360214 , 0.0081851 , 955.8119507 , 196.6072083 , 153.3280029
 59874.1504774972709129 , -3.8626766204833984 , 11 , 0.9348729 , 0.0097534 , 1.0563264 , 0.0102252 , 42.0045547 , 0.1769685264149803 , 1.1079229 , 0.0039959 , 1.1383420 , 0.0087228 , 908.1163940 , 161.6045380 , 139.9459381
 59874.1553248938944307 , -3.7456908226013184 , 11 , 0.9332386 , 0.0088667 , 1.0470241 , 0.0103709 , 42.0046501 , 0.1392096403969277 , 1.1117609 , 0.0057254 , 1.1302655 , 0.0079114 , 445.9731750 , 71.6249466 , 60.3239861
 59874.1589522689027945 , -3.6587870121002197 , 11 , 0.9353573 , 0.0105403 , 1.0537475 , 0.0127461 , 42.3283997 , 0.1701920691156974 , 1.1193535 , 0.0085711 , 1.1263459 , 0.0121276 , 321.1541748 , 42.7387657 , 32.4184265
