MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59874.1070955355826300 , -4.9066367149353027 , 10 , 0.9571135 , 0.0072727 , 0.8967112 , 0.0078361 , -39.8859138 , 0.1369931300067867 , 0.9445639 , 0.0105678 , 0.9199062 , 0.0073649 , 241.8836060 , 5.0244260 , 5.9313960
 59874.1103600773567450 , -4.8280887603759766 , 10 , 0.9633568 , 0.0081895 , 0.9117934 , 0.0079249 , -39.2585030 , 0.3918804672265077 , 0.9731627 , 0.0146107 , 0.9149361 , 0.0066740 , 246.5499725 , 3.6051931 , 4.2624235
 59874.1153722116068820 , -4.7077603340148926 , 10 , 0.9677790 , 0.0097712 , 0.9057389 , 0.0143103 , -38.0466652 , 0.2213917233803157 , 0.9280556 , 0.0099971 , 0.9387342 , 0.0052797 , 405.2240906 , 7.6404815 , 8.8201408
 59874.1186367804839392 , -4.6292128562927246 , 10 , 0.9716291 , 0.0097499 , 0.9170942 , 0.0096861 , -37.5447731 , 0.2954922116354559 , 0.9466969 , 0.0083497 , 0.9324948 , 0.0058400 , 364.5907288 , 6.3501258 , 7.5357552
 59874.1240776319318684 , -4.4980216026306152 , 10 , 0.9738446 , 0.0076512 , 0.9232348 , 0.0059348 , -38.0719032 , 0.2669430177840803 , 0.9648048 , 0.0094328 , 0.9349721 , 0.0044235 , 335.8381653 , 6.5372066 , 7.5171380
 59874.1277048318588641 , -4.4102821350097656 , 10 , 0.9818216 , 0.0203592 , 0.9665748 , 0.0282776 , -38.5314751 , 0.5581305466590879 , 1.0014461 , 0.0124077 , 0.9940606 , 0.0339390 , 112.5839081 , 1.7430682 , 1.8880786
 59874.1385205642654910 , -4.1504063606262207 , 10 , 0.9640353 , 0.0123349 , 0.9126118 , 0.0078279 , -40.5574341 , 0.2908697455105062 , 0.9634646 , 0.0101060 , 0.9355035 , 0.0041901 , 324.6437378 , 9.3169279 , 11.1969099
 59874.1421477659750963 , -4.0635027885437012 , 10 , 0.9604397 , 0.0148275 , 0.9126448 , 0.0110162 , -41.0719452 , 0.2073408463681232 , 0.9710405 , 0.0160033 , 0.9280559 , 0.0039824 , 237.4472351 , 6.3110414 , 7.6996732
 59874.1468631175666815 , -3.9498591423034668 , 10 , 0.9819416 , 0.0064324 , 0.9342198 , 0.0080601 , -40.0121002 , 0.2328401326869667 , 0.9530311 , 0.0044207 , 0.9511749 , 0.0089266 , 324.2255554 , 8.5241556 , 9.8261080
 59874.1504904003813863 , -3.8621196746826172 , 10 , 0.9743034 , 0.0129483 , 0.9363139 , 0.0171906 , -39.3635521 , 0.3102236975504113 , 0.9667845 , 0.0093536 , 0.9565264 , 0.0099607 , 293.5221558 , 6.5304241 , 7.2270098
 59874.1553046503468067 , -3.7468049526214600 , 10 , 0.9597540 , 0.0073284 , 0.9304106 , 0.0075649 , -38.8378105 , 0.2948070853537524 , 0.9901636 , 0.0093235 , 0.9484826 , 0.0044743 , 173.1522217 , 4.2987614 , 4.5919137
 59874.1589319766135304 , -3.6590657234191895 , 10 , 0.9727627 , 0.0175621 , 0.9566622 , 0.0124009 , -40.0347366 , 0.2568127681098200 , 1.0099106 , 0.0124716 , 0.9454321 , 0.0083121 , 129.3583221 , 3.2748823 , 3.4205205
 59874.1855425416797516 , -3.2997515201568604 , 10 , 0.9452120 , 0.0179096 , 0.8969615 , 0.0184975 , -41.3252296 , 0.3488941300226086 , 0.9308757 , 0.0081387 , 0.9707412 , 0.0085567 , 115.5134659 , 2.7860241 , 3.2553954
 59874.1920056315502734 , -2.8635609149932861 , 10 , 0.9413984 , 0.0101411 , 0.8971850 , 0.0098669 , -41.8411255 , 0.2141873162404865 , 0.9481876 , 0.0052273 , 0.9623075 , 0.0055138 , 248.1788940 , 6.6581945 , 8.0458450
