MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59871.1940591471429798 , -3.0116620063781738 , 5 , 0.9636938 , 0.0057205 , 0.8451807 , 0.0070895 , 25.2880535 , 0.4545062513075130 , 0.8824641 , 0.0026146 , 0.8763161 , 0.0073760 , 643.0939331 , 17.7674866 , 26.2858715
 59871.1960418827657122 , -2.9640319347381592 , 5 , 0.9552711 , 0.0109382 , 0.8399468 , 0.0124999 , 25.1183319 , 0.2056682477400062 , 0.8811393 , 0.0045066 , 0.8745072 , 0.0082292 , 656.1310425 , 12.6592779 , 18.3149643
 59871.2043693072337192 , -2.7634844779968262 , 5 , 0.9594685 , 0.0576143 , 0.8369632 , 0.0479537 , 25.5894871 , 0.3486522476877356 , 0.8909637 , 0.0043808 , 0.8524449 , 0.0035207 , 603.9221802 , 15.0500450 , 22.6194477
 59871.2086321729511837 , -2.6607038974761963 , 5 , 0.9609614 , 0.0072342 , 0.8434347 , 0.0069264 , 25.6413555 , 0.1373072486045813 , 0.8914344 , 0.0049208 , 0.8593754 , 0.0046148 , 885.9142456 , 21.0909786 , 30.6821365
 59871.2122010827806662 , -2.5746357440948486 , 5 , 0.9555748 , 0.0071014 , 0.8422797 , 0.0068684 , 25.3684559 , 0.2315528889726188 , 0.8904455 , 0.0034378 , 0.8718117 , 0.0056209 , 669.1625366 , 15.8581657 , 23.2334118
 59871.2159682238634559 , -2.4843895435333252 , 5 , 0.9608310 , 0.0091229 , 0.8495468 , 0.0078923 , 25.0816612 , 0.2734296200061614 , 0.8889869 , 0.0051997 , 0.8819637 , 0.0025698 , 682.4622192 , 11.7924109 , 16.0959320
 59871.2195371546331444 , -2.3983209133148193 , 5 , 0.9593099 , 0.0169617 , 0.8467255 , 0.0148170 , 24.7257900 , 0.2529123988806214 , 0.8877873 , 0.0030699 , 0.8817720 , 0.0030887 , 520.1478271 , 10.0600433 , 13.9562855
 59871.2234034449429600 , -2.3055679798126221 , 5 , 0.9562730 , 0.0087059 , 0.8416412 , 0.0181712 , 26.7205276 , 0.6380781425627349 , 0.8894504 , 0.0049038 , 0.8726019 , 0.0228132 , 227.8576202 , 4.6520805 , 6.4558091
 59871.2265757399291033 , -2.2286918163299561 , 5 , 0.9667465 , 0.0175264 , 0.8245544 , 0.0124565 , 27.9737339 , 0.5861621383113484 , 0.8917960 , 0.0039798 , 0.8393487 , 0.0102155 , 87.5739670 , 1.2390261 , 1.7830644
 59871.2514094331054366 , -1.6312274932861328 , 5 , 0.9655356 , 0.0080984 , 0.8327737 , 0.0056278 , 25.3923492 , 0.3227327468922818 , 0.8822502 , 0.0063859 , 0.8446106 , 0.0050941 , 1017.0327148 , 28.2566795 , 41.7182693
 59871.2573575592978159 , -1.4883375167846680 , 5 , 0.9416893 , 0.0158311 , 0.8263421 , 0.0130037 , 25.7619514 , 0.7114035931841189 , 0.8970000 , 0.0124410 , 0.8545743 , 0.0017327 , 630.2096558 , 18.9752502 , 28.7550278
 59871.2597368834758527 , -1.4306799173355103 , 5 , 0.9441906 , 0.0227167 , 0.8240711 , 0.0190489 , 25.2403851 , 0.2811087096814170 , 0.8859510 , 0.0033767 , 0.8560098 , 0.0029100 , 636.0773926 , 23.3353195 , 34.5182419
 59871.2642475581014878 , -1.3220502138137817 , 5 , 0.9510946 , 0.0105103 , 0.8401133 , 0.0067615 , 24.4078751 , 0.1581661669496603 , 0.9011429 , 0.0142374 , 0.8585582 , 0.0016446 , 632.4671631 , 19.3362331 , 28.1704769
 59871.2670233218304929 , -1.2552011013031006 , 5 , 0.9717503 , 0.0177743 , 0.8539205 , 0.0152232 , 25.1452351 , 0.1967107265093619 , 0.9072949 , 0.0099702 , 0.8535072 , 0.0032150 , 1253.6477051 , 49.4279785 , 66.2771072
 59871.2697990957167349 , -1.1883519887924194 , 5 , 0.9669001 , 0.0190937 , 0.8506420 , 0.0151278 , 24.5454025 , 0.3949415278968637 , 0.9037273 , 0.0059657 , 0.8579788 , 0.0030665 , 1100.3679199 , 28.9066010 , 41.3885307
 59871.2802580359784770 , -0.9368319511413574 , 5 , 0.9616044 , 0.0126816 , 0.8324262 , 0.0106388 , 23.5470142 , 0.1107760834806521 , 0.8767206 , 0.0044598 , 0.8592488 , 0.0056761 , 982.3737183 , 24.2296543 , 36.2536621
 59871.2838269646672416 , -0.8507636189460754 , 5 , 0.9513844 , 0.0095928 , 0.8249539 , 0.0086970 , 23.3653393 , 0.2931874346549459 , 0.8703425 , 0.0061905 , 0.8615125 , 0.0059611 , 866.9434204 , 28.1500397 , 42.9432335
