MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59871.1940591471429798 , -3.0116620063781738 , 11 , 0.9383374 , 0.0165457 , 0.8212707 , 0.0148812 , -56.8185806 , 0.2206711204866394 , 0.8763161 , 0.0073760 , 0.8625873 , 0.0019474 , 275.2335205 , 7.5158916 , 12.6236382
 59871.1960418827657122 , -2.9640319347381592 , 11 , 0.9376370 , 0.0204559 , 0.8075532 , 0.0157233 , -56.8324623 , 0.1500812818266473 , 0.8745072 , 0.0082292 , 0.8581828 , 0.0055985 , 228.0088654 , 4.7451377 , 7.4250388
 59871.2043693072337192 , -2.7634844779968262 , 11 , 0.9437057 , 0.0109397 , 0.8062130 , 0.0093747 , -56.2316284 , 0.3063793293413695 , 0.8524449 , 0.0035207 , 0.8568077 , 0.0036262 , 319.5810852 , 4.9475269 , 8.3492203
 59871.2086321729511837 , -2.6607038974761963 , 11 , 0.9500394 , 0.0147224 , 0.8164024 , 0.0127971 , -56.4677505 , 0.1572113057477698 , 0.8593754 , 0.0046148 , 0.8582662 , 0.0019366 , 262.5810852 , 5.8161840 , 8.7485027
 59871.2114080479295808 , -2.5938549041748047 , 11 , 0.9458994 , 0.0055166 , 0.8191975 , 0.0037428 , -56.8505096 , 0.3573721842284521 , 0.8676253 , 0.0057832 , 0.8588472 , 0.0017301 , 179.9559631 , 3.2363031 , 5.2493892
 59871.2167613004203304 , -2.4651703834533691 , 11 , 0.9434943 , 0.0199819 , 0.8154593 , 0.0173798 , -55.3249550 , 0.2254125733105772 , 0.8819637 , 0.0023241 , 0.8520256 , 0.0043799 , 122.6599579 , 2.4322846 , 3.5224097
 59871.2203303515270818 , -2.3791024684906006 , 11 , 0.9458641 , 0.0358833 , 0.8202975 , 0.0300091 , -55.1177979 , 0.3497882704043730 , 0.8820618 , 0.0036687 , 0.8582733 , 0.0053779 , 111.8271408 , 1.5575423 , 2.3397038
 59871.2238000606084825 , -2.2955405712127686 , 11 , 0.9316858 , 0.0229618 , 0.8063532 , 0.0237065 , -58.0548553 , 0.7324914577718686 , 0.8503203 , 0.0239428 , 0.8540881 , 0.0060257 , 40.5867729 , 0.4610337 , 0.7137367
 59871.2265757399291033 , -2.2286918163299561 , 11 , 0.9508099 , 0.0514052 , 0.8010265 , 0.0453205 , -59.1739502 , 0.5059013580738757 , 0.8395268 , 0.0128683 , 0.8488216 , 0.0020519 , 20.9109821 , 0.3263367 , 0.4922274
 59871.2518059362337226 , -1.6220356225967407 , 11 , 0.9254808 , 0.0469640 , 0.7885869 , 0.0387699 , -56.5975723 , 0.5962548926649553 , 0.8446106 , 0.0025630 , 0.8569277 , 0.0039757 , 458.4726257 , 15.0572042 , 25.2464657
 59871.2573575592978159 , -1.4883375167846680 , 11 , 0.9330384 , 0.0822407 , 0.7995236 , 0.0717458 , -55.9063492 , 0.3915851232117474 , 0.8545743 , 0.0017327 , 0.8595201 , 0.0053604 , 305.4863892 , 8.0589466 , 13.2220230
 59871.2597368834758527 , -1.4306799173355103 , 11 , 0.9236386 , 0.0213787 , 0.7918877 , 0.0180076 , -57.1115723 , 0.2673418778206523 , 0.8560098 , 0.0029100 , 0.8587640 , 0.0015888 , 286.1155701 , 7.9885287 , 14.0106268
 59871.2642475581014878 , -1.3220502138137817 , 11 , 0.9314636 , 0.0046574 , 0.8018000 , 0.0039386 , -56.7226143 , 0.3283700885297032 , 0.8585582 , 0.0016446 , 0.8600383 , 0.0015868 , 436.0445251 , 8.2231264 , 13.3010693
 59871.2670233218304929 , -1.2552011013031006 , 11 , 0.9290559 , 0.0083333 , 0.7955164 , 0.0081663 , -57.2412033 , 0.1706751784538043 , 0.8535072 , 0.0032150 , 0.8599921 , 0.0027403 , 398.7731018 , 13.3408966 , 21.7847328
 59871.2697990957167349 , -1.1883519887924194 , 11 , 0.9212838 , 0.0196425 , 0.7926055 , 0.0168922 , -56.6569252 , 0.4785668685241562 , 0.8579788 , 0.0030665 , 0.8599368 , 0.0040825 , 390.7072754 , 10.7462664 , 17.3682251
 59871.2802580359784770 , -0.9368319511413574 , 11 , 0.8630561 , 0.0498330 , 0.7420428 , 0.0428519 , -55.2727776 , 0.2190556874608216 , 0.8592488 , 0.0056761 , 0.8596976 , 0.0014872 , 326.6129761 , 6.2808418 , 10.7939739
 59871.2838269646672416 , -0.8507636189460754 , 11 , 0.8918067 , 0.0268455 , 0.7691984 , 0.0216013 , -55.9028854 , 0.3493244498939382 , 0.8615125 , 0.0059611 , 0.8599671 , 0.0010227 , 324.8019104 , 8.4679775 , 13.8851566
 59871.2876436607402866 , -0.7588461041450500 , 11 , 0.9387779 , 0.0253086 , 0.8079505 , 0.0213900 , -56.0590591 , 0.2054604401429175 , 0.8609060 , 0.0019036 , 0.8612487 , 0.0015733 , 291.3163452 , 6.2432470 , 9.4551706
 59871.2912125565635506 , -0.6736133694648743 , 11 , 0.9432629 , 0.0293717 , 0.8137078 , 0.0241014 , -55.5478668 , 0.2308019137734164 , 0.8605694 , 0.0049807 , 0.8608770 , 0.0023387 , 320.1911011 , 8.3610563 , 13.1990309
 59871.2947814469953300 , -0.5875449776649475 , 11 , 0.9576827 , 0.0134597 , 0.8243795 , 0.0115782 , -55.8892784 , 0.2136822591355948 , 0.8584103 , 0.0049454 , 0.8629715 , 0.0025636 , 361.3542175 , 9.5661736 , 13.9410982
 59871.2983503449650016 , -0.5014766454696655 , 11 , 0.9591058 , 0.0172252 , 0.8267196 , 0.0163538 , -56.0588493 , 0.2373781260782718 , 0.8604912 , 0.0022109 , 0.8660404 , 0.0118086 , 339.7324829 , 9.2127867 , 13.1141500
 59871.3153521377607831 , -0.0920255556702614 , 11 , 0.8625675 , 0.0307729 , 0.6927564 , 0.0262896 , -54.2105370 , 0.3784036178189177 , 0.8208370 , 0.0063418 , 0.7945034 , 0.0031178 , 235.9675751 , 5.7375174 , 11.6991739
 59871.3189210381315206 , -0.0067927776835859 , 11 , 0.9194936 , 0.0571965 , 0.7298729 , 0.0412152 , -54.6816635 , 0.6139100476224951 , 0.7983937 , 0.0078178 , 0.7869414 , 0.0040175 , 334.3596497 , 7.3950558 , 13.6443672
