MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59873.0983761759489425 , -5.1820831298828125 , 5 , 0.9575553 , 0.0169209 , 1.0135745 , 0.0169740 , 82.5452881 , 0.3239387496384113 , 1.0620508 , 0.0149198 , 1.0670065 , 0.0177278 , 138.0640564 , 9.4619923 , 8.6785812
 59873.1034543206114904 , -5.0600838661193848 , 5 , 0.9676905 , 0.0068521 , 1.0013838 , 0.0062284 , 84.2192841 , 0.1744935722702314 , 1.0411587 , 0.0071795 , 1.0312488 , 0.0043449 , 1290.1551514 , 87.2391815 , 75.6965714
 59873.1092249409994110 , -4.9213719367980957 , 5 , 0.9574370 , 0.1201344 , 0.9911023 , 0.1097881 , 84.2286148 , 1.2191354372646734 , 1.0384605 , 0.0070823 , 1.0380319 , 0.0546287 , 275.7749939 , 26.5351048 , 21.7142467
 59873.1368590084966854 , -4.2562236785888672 , 5 , 0.9743757 , 0.0072157 , 1.0960776 , 0.0061562 , 84.4717560 , 0.1030923731679441 , 1.1503357 , 0.0047149 , 1.1060201 , 0.0075976 , 1924.7867432 , 279.2135620 , 198.3797607
 59873.1404863499774365 , -4.1684842109680176 , 5 , 0.9730075 , 0.0065904 , 1.0969281 , 0.0050680 , 84.2965546 , 0.1033223207362921 , 1.1435865 , 0.0094091 , 1.1131887 , 0.0061219 , 1749.0179443 , 254.3717346 , 181.6759338
 59873.1560509376504342 , -3.7941293716430664 , 5 , 0.9689354 , 0.0051128 , 1.0825150 , 0.0055638 , 84.7780914 , 0.0708517296358887 , 1.1327415 , 0.0060776 , 1.1025543 , 0.0050866 , 2195.5993652 , 313.5318909 , 232.2353668
 59873.1618546552781481 , -3.6545820236206055 , 5 , 0.9663600 , 0.0057261 , 1.0807961 , 0.0057251 , 84.3891220 , 0.1105724831409277 , 1.1293555 , 0.0045782 , 1.1129489 , 0.0057408 , 1142.8728027 , 125.1494751 , 104.3068619
 59873.1680870772543130 , -3.5041713714599609 , 5 , 0.9700358 , 0.0095987 , 1.0848967 , 0.0097779 , 84.5407867 , 0.1577457607497890 , 1.1398684 , 0.0070625 , 1.1045527 , 0.0087261 , 2308.3264160 , 315.0893555 , 231.5838165
 59873.1728026139462600 , -3.3913633823394775 , 5 , 0.9634309 , 0.0081592 , 1.0811872 , 0.0094704 , 85.0921097 , 0.1478036081695832 , 1.1447721 , 0.0062207 , 1.1032239 , 0.0077853 , 2190.7802734 , 258.9080505 , 190.7429199
 59873.1855971628829138 , -3.0830218791961670 , 5 , 0.9658092 , 0.0042182 , 1.0882195 , 0.0042958 , 83.7534866 , 0.0510505422344385 , 1.1464049 , 0.0039872 , 1.1100328 , 0.0040189 , 2840.0283203 , 439.6775208 , 317.4571838
