MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59873.0970953850264777 , -5.2135577201843262 , 14 , 0.9860936 , 0.0171399 , 0.8179359 , 0.0120310 , -13.4622459 , 0.3268913723003942 , 0.8141556 , 0.0037849 , 0.8451751 , 0.0070296 , 139.9066010 , 1.9954520 , 3.0897970
 59873.1006642664942774 , -5.1274900436401367 , 14 , 0.9847557 , 0.0717678 , 0.8162117 , 0.0577104 , -14.5871334 , 0.5197850501051844 , 0.8133239 , 0.0056954 , 0.8346080 , 0.0183339 , 69.5641098 , 1.6178528 , 2.2978976
 59873.1038366493376088 , -5.0514492988586426 , 14 , 0.9902229 , 0.0550379 , 0.8154418 , 0.0443637 , -14.1470613 , 0.5244341565372089 , 0.8193160 , 0.0053925 , 0.8236601 , 0.0061162 , 70.6388397 , 1.7590467 , 2.6524770
 59873.1085951530840248 , -4.9369702339172363 , 14 , 0.9991036 , 0.0178840 , 0.8286881 , 0.0198059 , -13.8545303 , 0.7150580587579538 , 0.8243982 , 0.0054370 , 0.8450861 , 0.0149855 , 35.8870659 , 0.7743028 , 1.1739929
 59873.1109744803325157 , -4.8793129920959473 , 14 , 0.9754148 , 0.0471058 , 0.8094333 , 0.0376179 , -15.4256516 , 1.5206820337932281 , 0.8365111 , 0.0022447 , 0.8290607 , 0.0068937 , 33.5363655 , 0.4366535 , 0.6987353
 59873.1366396395460470 , -4.2617945671081543 , 14 , 0.9928162 , 0.0159088 , 0.9361337 , 0.0168447 , -15.4704275 , 0.3706807224906867 , 0.9175265 , 0.0032417 , 0.9633409 , 0.0068108 , 147.7409821 , 4.7997341 , 5.4159589
 59873.1402086277739727 , -4.1757259368896484 , 14 , 0.9982800 , 0.0168229 , 0.9424972 , 0.0131760 , -17.0065556 , 0.2141010561178402 , 0.9181337 , 0.0040366 , 0.9746368 , 0.0089025 , 145.0890961 , 3.8512883 , 4.1737480
 59873.1547815372759942 , -3.8256042003631592 , 14 , 0.9933222 , 0.0190320 , 0.9212911 , 0.0169034 , -16.6486111 , 0.4611126801513318 , 0.9073029 , 0.0040590 , 0.9545739 , 0.0059693 , 77.6015244 , 2.4756296 , 2.7959571
 59873.1583504606460338 , -3.7395358085632324 , 14 , 0.9858648 , 0.0117863 , 0.9218731 , 0.0101840 , -16.9815960 , 0.4892144596241214 , 0.8979884 , 0.0037554 , 0.9551286 , 0.0056737 , 75.3161774 , 1.9944463 , 2.4118357
 59873.1619192828075029 , -3.6534678936004639 , 14 , 0.9952722 , 0.0177081 , 0.9116627 , 0.0173262 , -17.2664700 , 0.5229772237170656 , 0.8948589 , 0.0038723 , 0.9327341 , 0.0230083 , 52.4464188 , 1.0598712 , 1.2244754
 59873.1654881843278417 , -3.5673992633819580 , 14 , 0.9676594 , 0.0384112 , 0.8545039 , 0.0377204 , -17.5538692 , 1.1012631761905312 , 0.8796497 , 0.0121025 , 0.8962423 , 0.0191034 , 27.4656372 , 0.4531544 , 0.5460193
 59873.1697015266618109 , -3.4662902355194092 , 14 , 0.9929627 , 0.0253868 , 0.9245765 , 0.0255953 , -14.5476942 , 0.4963842544120231 , 0.9045541 , 0.0022341 , 0.9480090 , 0.0113210 , 78.9483719 , 2.2792895 , 2.5457227
 59873.1732704395253677 , -3.3802220821380615 , 14 , 0.9853055 , 0.0247907 , 0.8905124 , 0.0229409 , -15.4185038 , 0.4321186263768448 , 0.8992450 , 0.0029977 , 0.9128266 , 0.0055394 , 39.1528397 , 1.1865346 , 1.3867067
 59873.1842746014081058 , -3.1153323650360107 , 14 , 0.9997572 , 0.0097420 , 0.9395613 , 0.0118403 , -13.3591709 , 0.1275568451606753 , 0.9208148 , 0.0039344 , 0.9596376 , 0.0071261 , 148.0238037 , 6.3243542 , 7.0946488
 59873.1878434000391280 , -3.0292642116546631 , 14 , 0.9961047 , 0.0120828 , 0.9378261 , 0.0104698 , -13.8125753 , 0.2414260143247819 , 0.9139244 , 0.0047453 , 0.9632615 , 0.0092932 , 139.5843201 , 4.8569579 , 5.7880654
 59873.1914123768292484 , -2.9440317153930664 , 14 , 1.0008961 , 0.0114505 , 0.9385048 , 0.0122197 , -14.2145615 , 0.1804608400780523 , 0.9089848 , 0.0045381 , 0.9774711 , 0.0100455 , 177.5044708 , 5.1252184 , 5.5877252
 59873.1949812522507273 , -2.8579633235931396 , 14 , 1.0055317 , 0.0097650 , 0.9448848 , 0.0117736 , -13.3910475 , 0.3594934340987340 , 0.8987831 , 0.0027073 , 0.9798118 , 0.0088427 , 157.2324066 , 4.5176487 , 5.0060215
 59873.1993431949958904 , -2.7526760101318359 , 14 , 0.9976704 , 0.0106082 , 0.9263223 , 0.0102638 , -12.6774378 , 0.4048334913330936 , 0.9157917 , 0.0039396 , 0.9412240 , 0.0069760 , 173.3440247 , 4.6035962 , 5.1986394
 59873.2021189930674154 , -2.6858270168304443 , 14 , 0.9999699 , 0.0089612 , 0.9195573 , 0.0089079 , -12.8976145 , 0.6666674607532692 , 0.9108036 , 0.0028133 , 0.9415728 , 0.0064081 , 179.6296387 , 5.2267151 , 6.2620153
 59873.2071254579277593 , -2.5654985904693604 , 14 , 1.0076116 , 0.0444941 , 0.9497470 , 0.0429118 , -11.9165192 , 1.3053478252737363 , 0.9171669 , 0.0085010 , 0.9595141 , 0.0052064 , 19.8644276 , 0.6236825 , 0.6768581
 59873.2106943159596995 , -2.4794301986694336 , 14 , 0.9886370 , 0.0292619 , 0.9319540 , 0.0321047 , -11.2129793 , 0.8803234683039336 , 0.9306343 , 0.0064135 , 0.9603450 , 0.0072811 , 20.8992634 , 0.6855690 , 0.7225452
 59873.2263579077625764 , -2.1025681495666504 , 14 , 1.0307589 , 0.0764634 , 0.9488251 , 0.0721472 , -13.0418558 , 1.2712365405905099 , 0.9257734 , 0.0032476 , 0.9415534 , 0.0140654 , 12.0264616 , 0.3628881 , 0.3780129
 59873.2295302206621272 , -2.0265274047851562 , 14 , 1.0257697 , 0.1453344 , 0.9486471 , 0.1403664 , -13.4489288 , 0.7025692793134085 , 0.9283314 , 0.0036601 , 0.9352821 , 0.0131044 , 13.4835920 , 0.4349541 , 0.4568483
 59873.2323059800837655 , -1.9596784114837646 , 14 , 1.0424106 , 0.0820211 , 0.9615484 , 0.0759767 , -12.6775293 , 2.2119273395914805 , 0.9319114 , 0.0052280 , 0.9292437 , 0.0135736 , 13.6956644 , 0.3228868 , 0.3425346
 59873.2338921612536069 , -1.9212400913238525 , 14 , 1.0520917 , 0.0923198 , 0.9735917 , 0.0897430 , -15.3699398 , 3.7137885950198464 , 0.9241921 , 0.0018404 , 0.9131037 , 0.0134400 , 12.7645454 , 0.3761650 , 0.3431412
 59873.2601632691657869 , -1.2895154953002930 , 14 , 0.9933293 , 0.0072640 , 0.9330702 , 0.0066879 , -12.5872583 , 0.2124769223869032 , 0.9157561 , 0.0031762 , 0.9595712 , 0.0037267 , 409.6576538 , 16.5471764 , 18.1298962
 59873.2637322727459832 , -1.2034472227096558 , 14 , 0.9970390 , 0.0083248 , 0.9401653 , 0.0086909 , -12.1139927 , 0.3116236591364880 , 0.9183325 , 0.0040204 , 0.9659742 , 0.0049682 , 321.8462524 , 12.5748396 , 13.7442646
 59873.2673010983999120 , -1.1173791885375977 , 14 , 0.9957848 , 0.0084637 , 0.9705849 , 0.0069756 , -11.0928841 , 0.3357732252223755 , 0.9785429 , 0.0059715 , 0.9692779 , 0.0045796 , 117.0651550 , 3.3404372 , 3.3328261
 59873.2708699340510066 , -1.0313107967376709 , 14 , 0.9981611 , 0.0156667 , 0.9803039 , 0.0157802 , -10.6596251 , 0.4645226399353171 , 0.9826302 , 0.0069380 , 0.9811892 , 0.0045553 , 126.6660156 , 2.4916272 , 2.4352560
 59873.2755789273651317 , -0.9185028076171875 , 14 , 0.9882779 , 0.0065314 , 0.9406676 , 0.0063197 , -11.2308340 , 0.2815556898420208 , 0.9285394 , 0.0021470 , 0.9768244 , 0.0016008 , 318.6123657 , 11.7484264 , 12.6833258
 59873.2791478184590233 , -0.8324344158172607 , 14 , 0.9951208 , 0.0098804 , 0.9505203 , 0.0072481 , -10.7070732 , 0.3980813557354548 , 0.9316930 , 0.0045000 , 0.9877859 , 0.0068306 , 219.8953857 , 8.7653389 , 9.2916784
 59873.2932251678939792 , -0.4931749999523163 , 14 , 0.9845088 , 0.0069380 , 0.9401757 , 0.0065295 , -10.0992670 , 0.2249122223830630 , 0.9350377 , 0.0037765 , 0.9685641 , 0.0045688 , 308.2966003 , 10.2114820 , 10.6960745
 59873.2967940979360719 , -0.4079422354698181 , 14 , 0.9904898 , 0.0100443 , 0.9461444 , 0.0102415 , -9.8820877 , 0.2787660903336479 , 0.9395571 , 0.0053236 , 0.9720236 , 0.0063279 , 239.2822571 , 6.7410717 , 7.2944579
 59873.3003629061495303 , -0.3218738734722137 , 14 , 0.9875675 , 0.0056241 , 0.9366414 , 0.0081716 , -10.2774086 , 0.1584013494245331 , 0.9306365 , 0.0074682 , 0.9634548 , 0.0064433 , 296.9971313 , 12.9140778 , 14.1246672
 59873.3039318509036093 , -0.2358055561780930 , 14 , 0.9839277 , 0.0053068 , 0.9221456 , 0.0058821 , -10.0967789 , 0.2193438813713094 , 0.9218404 , 0.0017191 , 0.9560556 , 0.0080139 , 251.8824768 , 9.0046062 , 9.9948750
 59873.3078973007723107 , -0.1405455619096756 , 14 , 0.9779966 , 0.0044192 , 0.9009040 , 0.0046895 , -10.5349483 , 0.2041578313682839 , 0.9124855 , 0.0021922 , 0.9302402 , 0.0048541 , 410.3835449 , 13.3248243 , 16.2210808
 59873.3114661797808367 , -0.0544772222638130 , 14 , 0.9832380 , 0.0091940 , 0.8979670 , 0.0106605 , -10.3870230 , 0.2482411061410224 , 0.8933128 , 0.0101393 , 0.9278247 , 0.0066915 , 336.1576843 , 7.2018862 , 8.7351513
 59873.3170673783679376 , 0.0800566673278809 , 14 , 0.9902792 , 0.0071480 , 0.8648575 , 0.0053773 , -11.4549580 , 0.1504879579411062 , 0.8463463 , 0.0092818 , 0.8973278 , 0.0034332 , 412.3367310 , 21.5206718 , 27.9186211
 59873.3198432302742731 , 0.1469058394432068 , 14 , 0.9911429 , 0.0103912 , 0.8449960 , 0.0122248 , -11.1323366 , 0.4816817777813370 , 0.8265019 , 0.0058839 , 0.8819173 , 0.0084584 , 231.3773193 , 6.0573645 , 8.4048204
 59873.3258409804402618 , 0.2914672195911407 , 14 , 0.9912220 , 0.0048140 , 0.8187789 , 0.0085692 , -13.5103540 , 0.1683222070195840 , 0.8109965 , 0.0078805 , 0.8415514 , 0.0065568 , 703.5054932 , 36.4422798 , 52.3064270
 59873.3294098469268647 , 0.3775355517864227 , 14 , 0.9887220 , 0.0085232 , 0.8150365 , 0.0110166 , -13.9332581 , 0.1912905155404668 , 0.8061929 , 0.0080724 , 0.8376769 , 0.0096432 , 644.0828247 , 33.5346107 , 47.2416344
 59873.3329788105111220 , 0.4636038839817047 , 14 , 0.9988196 , 0.0151606 , 0.7926417 , 0.0115820 , -16.6410561 , 0.7848228287547667 , 0.7790473 , 0.0144996 , 0.8072450 , 0.0090555 , 99.3244171 , 1.9541339 , 2.9378026
 59873.3365476903927629 , 0.5488367080688477 , 14 , 1.0191804 , 0.0369354 , 0.8100707 , 0.0312954 , -16.9832840 , 1.0298281997733696 , 0.8055644 , 0.0116701 , 0.7946109 , 0.0088470 , 35.4061050 , 0.8181364 , 1.2278166
