MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59871.1940591471429798 , -3.0116620063781738 , 0 , 0.9538075 , 0.0125274 , 0.8191763 , 0.0100193 , 0.0979261 , 0.3946772829974648 , 0.8357165 , 0.0017115 , 0.8824641 , 0.0026146 , 402.0104980 , 8.2489080 , 12.4540558
 59871.1960418827657122 , -2.9640319347381592 , 0 , 0.9417534 , 0.0200157 , 0.8065205 , 0.0174101 , 0.4198876 , 0.3460136603544383 , 0.8401037 , 0.0037451 , 0.8811393 , 0.0045066 , 305.3304443 , 6.0332732 , 9.7792835
 59871.2043693072337192 , -2.7634844779968262 , 0 , 0.9245666 , 0.0432626 , 0.8013079 , 0.0407207 , -1.1630691 , 0.2295642241471351 , 0.8414676 , 0.0127638 , 0.8909637 , 0.0043808 , 172.6994019 , 2.6517029 , 4.1991076
 59871.2086321729511837 , -2.6607038974761963 , 0 , 0.9463745 , 0.0181413 , 0.8242030 , 0.0164991 , -0.7279794 , 0.2318520881388401 , 0.8491803 , 0.0031099 , 0.8914344 , 0.0049208 , 213.1959991 , 4.4216380 , 6.3893495
 59871.2122010827806662 , -2.5746357440948486 , 0 , 0.9544452 , 0.0167850 , 0.8346043 , 0.0142877 , -1.8652818 , 0.2247023669549286 , 0.8512333 , 0.0025504 , 0.8904455 , 0.0034378 , 268.4331970 , 4.5686693 , 6.5683169
 59871.2159682238634559 , -2.4843895435333252 , 0 , 0.9581547 , 0.0114124 , 0.8354023 , 0.0104752 , -1.7175938 , 0.1293595409877596 , 0.8555497 , 0.0029215 , 0.8889869 , 0.0051997 , 195.3630829 , 4.1060734 , 6.4656944
 59871.2195371546331444 , -2.3983209133148193 , 0 , 0.9568620 , 0.0134438 , 0.8376089 , 0.0123167 , -1.6489036 , 0.1815232018301650 , 0.8598495 , 0.0036102 , 0.8877873 , 0.0030699 , 175.9769440 , 3.4247003 , 5.0762606
 59871.2234034449429600 , -2.3055679798126221 , 0 , 0.9561731 , 0.0105118 , 0.8373599 , 0.0085399 , -2.2624984 , 0.3021739685831146 , 0.8634818 , 0.0029367 , 0.8894504 , 0.0049038 , 257.7090759 , 3.3231487 , 4.7906952
 59871.2265757399291033 , -2.2286918163299561 , 0 , 0.9692501 , 0.0158091 , 0.8478406 , 0.0145125 , -2.0784929 , 0.2161497644037761 , 0.8653049 , 0.0034203 , 0.8917960 , 0.0039798 , 281.5659485 , 3.7085571 , 5.3120971
 59871.2601334000137285 , -1.4214882850646973 , 0 , 0.9284884 , 0.0188438 , 0.8128424 , 0.0165385 , -2.3599663 , 0.6968214072738481 , 0.8707572 , 0.0030362 , 0.8834926 , 0.0035803 , 129.3420868 , 3.5577159 , 5.2996635
 59871.2654371216704021 , -1.2936391830444336 , 0 , 0.9532000 , 0.0162859 , 0.8454540 , 0.0150084 , -0.4858150 , 0.2481576186014778 , 0.8644060 , 0.0022465 , 0.9079093 , 0.0059937 , 155.6445007 , 3.9670744 , 5.7654948
 59871.2690061138418969 , -1.2075711488723755 , 0 , 0.9608846 , 0.0182137 , 0.8501440 , 0.0177551 , -1.2429814 , 0.3852214195022548 , 0.8690548 , 0.0034103 , 0.9036841 , 0.0106704 , 123.4948730 , 6.0043325 , 8.6783943
 59871.2802580359784770 , -0.9368319511413574 , 0 , 0.8998415 , 0.0284100 , 0.8009890 , 0.0274287 , -2.8653724 , 0.3378635982885045 , 0.8959525 , 0.0042023 , 0.8767206 , 0.0044598 , 98.5318146 , 2.7986870 , 4.3083959
 59871.2838269646672416 , -0.8507636189460754 , 0 , 0.9232229 , 0.0204943 , 0.8128529 , 0.0179501 , -2.8192203 , 0.3690142897167460 , 0.8938263 , 0.0034865 , 0.8703425 , 0.0061905 , 146.9527435 , 3.9696453 , 5.7276692
 59871.2876436607402866 , -0.7588461041450500 , 0 , 0.9242390 , 0.0320799 , 0.8191431 , 0.0279088 , -2.6998365 , 0.3200495063743898 , 0.8937249 , 0.0037968 , 0.8844315 , 0.0078281 , 92.7651978 , 2.1467218 , 3.0453734
 59871.2912125565635506 , -0.6736133694648743 , 0 , 0.9619530 , 0.0197049 , 0.8452622 , 0.0168680 , -0.7623409 , 0.5778559407058947 , 0.8979617 , 0.0039682 , 0.8670916 , 0.0089100 , 114.9138107 , 3.2802715 , 4.4524903
 59871.2947814469953300 , -0.5875449776649475 , 0 , 0.9681062 , 0.0173510 , 0.8518234 , 0.0149802 , -0.0076027 , 0.3321828654526829 , 0.8995022 , 0.0041808 , 0.8623848 , 0.0087038 , 106.4280548 , 3.3735957 , 4.6688862
 59871.2983503449650016 , -0.5014766454696655 , 0 , 0.9810515 , 0.0220323 , 0.8615595 , 0.0206961 , 2.5063829 , 0.4076548277355355 , 0.8949906 , 0.0049952 , 0.8609940 , 0.0082415 , 128.7167511 , 3.4098747 , 4.7771497
 59871.3153521377607831 , -0.0920255556702614 , 0 , 0.9308660 , 0.0336901 , 0.7597583 , 0.0281834 , 24.8425388 , 0.7675004512187927 , 0.8279845 , 0.0073448 , 0.7984310 , 0.0086319 , 77.0096054 , 1.5444926 , 2.8013263
 59871.3189210381315206 , -0.0067927776835859 , 0 , 0.9379842 , 0.0406715 , 0.7578622 , 0.0299591 , 32.9026375 , 0.8317344624766825 , 0.8197543 , 0.0068902 , 0.7933805 , 0.0048843 , 60.7135696 , 1.5823722 , 2.8728566
 59871.3224900252025691 , 0.0792755559086800 , 0 , 0.9617915 , 0.0206202 , 0.7544255 , 0.0163425 , 39.3867989 , 0.6516724368252083 , 0.7904264 , 0.0085098 , 0.7875691 , 0.0052690 , 73.7193680 , 1.9709357 , 3.3252685
 59871.3260589318088023 , 0.1653438955545425 , 0 , 0.9430777 , 0.0246266 , 0.7353590 , 0.0195110 , 42.8722496 , 0.3638901854628797 , 0.7786527 , 0.0045383 , 0.7789893 , 0.0051525 , 53.2961235 , 1.2837975 , 2.5392714
 59871.3297765343013452 , 0.2547547221183777 , 0 , 0.9560162 , 0.0203456 , 0.7346855 , 0.0145672 , 45.5975990 , 0.2536655548080680 , 0.7664393 , 0.0030931 , 0.7688379 , 0.0061618 , 63.2242966 , 1.4771937 , 2.7729549
 59871.3333454648454790 , 0.3408230543136597 , 0 , 0.9472793 , 0.0302187 , 0.7289701 , 0.0231351 , 47.3032036 , 0.3481183270516759 , 0.7618451 , 0.0023178 , 0.7708024 , 0.0051681 , 69.2035980 , 1.4632900 , 2.9437881
 59871.3538171137406607 , 0.8330003023147583 , 0 , 0.9719503 , 0.0212043 , 0.7328709 , 0.0152407 , 44.7234039 , 0.1815126015542675 , 0.7568020 , 0.0021168 , 0.7586711 , 0.0053169 , 77.8079758 , 2.3913341 , 4.3267436
 59871.3573859298558091 , 0.9190686345100403 , 0 , 0.9532129 , 0.0142291 , 0.7201037 , 0.0118403 , 43.7500725 , 0.2898885016476061 , 0.7573171 , 0.0027844 , 0.7593361 , 0.0049500 , 75.9396133 , 2.4114199 , 4.6382265
 59871.3609548812237335 , 1.0051369667053223 , 0 , 0.9633200 , 0.0138914 , 0.7322224 , 0.0106908 , 42.3073654 , 0.2914972618003683 , 0.7571526 , 0.0027108 , 0.7616861 , 0.0035405 , 89.3431168 , 2.1381891 , 4.0460138
 59871.3645238311946741 , 1.0912053585052490 , 0 , 0.9507244 , 0.0137847 , 0.7234316 , 0.0113234 , 41.1163177 , 0.1802266998174987 , 0.7616274 , 0.0021787 , 0.7628072 , 0.0042855 , 78.0066833 , 2.4248989 , 4.4398165
 59871.3680926131710294 , 1.1772738695144653 , 0 , 0.9528105 , 0.0160531 , 0.7275529 , 0.0118218 , 39.9167137 , 0.2288191038912276 , 0.7648041 , 0.0015138 , 0.7665014 , 0.0044295 , 83.9083862 , 2.4488604 , 4.4081345
 59871.3716614524892066 , 1.2625067234039307 , 0 , 0.9732723 , 0.0215286 , 0.7472389 , 0.0178674 , 39.7048569 , 0.3334814045939204 , 0.7690159 , 0.0037367 , 0.7661188 , 0.0048795 , 82.6118774 , 2.8144245 , 4.7444348
 59871.3923314460334950 , 1.7605333328247070 , 0 , 0.9504634 , 0.0143954 , 0.7406786 , 0.0117267 , 35.7620163 , 0.2277958086177924 , 0.7684446 , 0.0030767 , 0.7886288 , 0.0051603 , 119.7668686 , 4.8670397 , 8.8475695
 59871.3959003129566554 , 1.8457660675048828 , 0 , 0.9645768 , 0.0071559 , 0.7536869 , 0.0061686 , 35.7032242 , 0.2423558702931939 , 0.7683394 , 0.0017702 , 0.7898017 , 0.0046978 , 130.4916992 , 4.9507632 , 8.5988417
