MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59871.1940591471429798 , -3.0116620063781738 , 4 , 0.9250613 , 0.0132187 , 0.7850660 , 0.0117504 , -33.7811279 , 0.1783298990592122 , 0.8357165 , 0.0017115 , 0.8625873 , 0.0019474 , 805.1945190 , 17.2673340 , 26.2949333
 59871.1960418827657122 , -2.9640319347381592 , 4 , 0.9397079 , 0.0071506 , 0.8026515 , 0.0064002 , -33.9142189 , 0.1885636851189617 , 0.8401037 , 0.0037451 , 0.8581828 , 0.0055985 , 717.0797119 , 12.6783667 , 19.3261356
 59871.2043693072337192 , -2.7634844779968262 , 4 , 0.9190817 , 0.0306133 , 0.7809491 , 0.0323799 , -33.5501022 , 0.5015472307015418 , 0.8414676 , 0.0127638 , 0.8568077 , 0.0036262 , 276.5752869 , 4.6650743 , 8.0153217
 59871.2086321729511837 , -2.6607038974761963 , 4 , 0.9320216 , 0.0132446 , 0.7967954 , 0.0113468 , -34.0414009 , 0.2025425586030093 , 0.8491803 , 0.0031099 , 0.8582662 , 0.0019366 , 279.4521790 , 6.9091959 , 10.8552990
 59871.2118045361858094 , -2.5846629142761230 , 4 , 0.9458705 , 0.0133639 , 0.7931120 , 0.0118809 , -34.3366051 , 0.7393090503209730 , 0.8518721 , 0.0016921 , 0.8588472 , 0.0240493 , 186.1530609 , 5.0774322 , 8.1765251
 59871.2167613004203304 , -2.4651703834533691 , 4 , 0.9332922 , 0.0186671 , 0.7960081 , 0.0156900 , -34.1390190 , 0.2874003611666485 , 0.8564990 , 0.0024273 , 0.8520256 , 0.0043799 , 270.3019104 , 5.6350136 , 9.4585228
 59871.2203303515270818 , -2.3791024684906006 , 4 , 0.9254379 , 0.0128096 , 0.7956105 , 0.0110189 , -34.7012711 , 0.2135447488489506 , 0.8619554 , 0.0033477 , 0.8582733 , 0.0053779 , 210.2782440 , 3.3755031 , 5.5229349
 59871.2238000606084825 , -2.2955405712127686 , 4 , 0.9357893 , 0.0108263 , 0.8030796 , 0.0106967 , -35.1590271 , 0.3141059964819699 , 0.8637964 , 0.0029164 , 0.8540881 , 0.0060257 , 388.7998657 , 5.0849810 , 8.0394535
 59871.2265757399291033 , -2.2286918163299561 , 4 , 0.9378942 , 0.0084882 , 0.8044761 , 0.0065176 , -35.8846626 , 0.1760240425938344 , 0.8653049 , 0.0038239 , 0.8488216 , 0.0038962 , 428.3561707 , 6.8803053 , 10.9557238
 59871.2593403247083188 , -1.4407075643539429 , 4 , 0.9066291 , 0.1098216 , 0.7845126 , 0.0952255 , -33.8948593 , 3.0980878039923074 , 0.8702325 , 0.0030468 , 0.8590994 , 0.0019604 , 413.7488098 , 10.6796217 , 18.5288811
 59871.2638510245815269 , -1.3320773839950562 , 4 , 0.9192263 , 0.0163542 , 0.7936437 , 0.0125817 , -33.8312759 , 0.1804089511845930 , 0.8670979 , 0.0036469 , 0.8600383 , 0.0017373 , 679.0725708 , 15.0774832 , 24.3846684
 59871.2666268090615631 , -1.2652283906936646 , 4 , 0.9290590 , 0.0128795 , 0.8011221 , 0.0112335 , -33.9895706 , 0.1441669913859314 , 0.8654084 , 0.0031266 , 0.8598815 , 0.0026834 , 646.3709717 , 18.7386150 , 31.9864082
 59871.2697990957167349 , -1.1883519887924194 , 4 , 0.9262499 , 0.0136094 , 0.8028570 , 0.0105656 , -34.1591187 , 0.2519167458452723 , 0.8701290 , 0.0021024 , 0.8619449 , 0.0038183 , 738.3111572 , 18.3459873 , 29.6916313
 59871.2802580359784770 , -0.9368319511413574 , 4 , 0.9118046 , 0.0144899 , 0.7989994 , 0.0128691 , -35.5866890 , 0.2115586970456941 , 0.8959525 , 0.0042023 , 0.8596976 , 0.0014872 , 505.9800720 , 12.7499504 , 20.7392616
 59871.2838269646672416 , -0.8507636189460754 , 4 , 0.9497792 , 0.0116283 , 0.8331850 , 0.0102838 , -36.6011162 , 0.1195397676563053 , 0.8938263 , 0.0034865 , 0.8599671 , 0.0010227 , 617.6860352 , 18.3981590 , 27.7671738
 59871.2876436607402866 , -0.7588461041450500 , 4 , 0.9280317 , 0.0157786 , 0.8156422 , 0.0139306 , -36.4738083 , 0.2221545205523585 , 0.8937249 , 0.0037968 , 0.8612487 , 0.0015733 , 551.0829468 , 12.7768879 , 20.7384415
