MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59874.1081696907640435 , -4.8804540634155273 , 12 , 0.9967265 , 0.0058360 , 1.0661505 , 0.0043803 , 20.5523472 , 0.1532546661260283 , 1.0833305 , 0.0078672 , 1.0634964 , 0.0081288 , 2424.0744629 , 232.8401794 , 197.2101135
 59874.1146328763934434 , -4.7250299453735352 , 12 , 0.9950762 , 0.0063932 , 1.0727737 , 0.0050888 , 20.6297474 , 0.2697187176393568 , 1.0870051 , 0.0093716 , 1.0696744 , 0.0097312 , 1981.2590332 , 226.0390778 , 189.3978882
 59874.1189856504643103 , -4.6205782890319824 , 12 , 0.9970599 , 0.0077769 , 1.0750333 , 0.0070788 , 20.7461853 , 0.2660695216001374 , 1.0845402 , 0.0070413 , 1.0672448 , 0.0094279 , 1878.1306152 , 213.7767181 , 177.2771606
 59874.1251521429003333 , -4.4718389511108398 , 12 , 0.9896441 , 0.0203233 , 1.0644170 , 0.0203728 , 20.2473640 , 0.2351675686496437 , 1.0832688 , 0.0053801 , 1.0644820 , 0.0029281 , 1692.1647949 , 186.8026276 , 156.3622284
 59874.1280539824510925 , -4.4024829864501953 , 12 , 0.9927099 , 0.0083283 , 1.0760516 , 0.0140400 , 21.3509769 , 0.2407690043364775 , 1.0841578 , 0.0087577 , 1.0953639 , 0.0132178 , 1630.3616943 , 164.6173859 , 137.8469849
 59874.1395955094631063 , -4.1242237091064453 , 12 , 0.9891230 , 0.0049424 , 1.0800687 , 0.0039040 , 19.1903324 , 0.1111902039039582 , 1.1006250 , 0.0042750 , 1.0804265 , 0.0053574 , 2184.2373047 , 334.2647705 , 273.1404419
 59874.1457619909997447 , -3.9763202667236328 , 12 , 0.9865559 , 0.0064027 , 1.0730321 , 0.0076244 , 19.5217323 , 0.1313623013100881 , 1.0952713 , 0.0067076 , 1.0779352 , 0.0089158 , 2174.4604492 , 328.4287415 , 272.7342529
 59874.1504774972709129 , -3.8626766204833984 , 12 , 0.9934098 , 0.0069827 , 1.0743028 , 0.0058959 , 19.5501919 , 0.2276551372823246 , 1.0927581 , 0.0052494 , 1.0827819 , 0.0067291 , 2308.2629395 , 345.3433838 , 287.8050537
 59874.1553248938944307 , -3.7456908226013184 , 12 , 0.9857019 , 0.0064947 , 1.0692221 , 0.0070505 , 18.9228344 , 0.1441983314942853 , 1.0976799 , 0.0048557 , 1.0689484 , 0.0077533 , 2598.4492188 , 314.1561279 , 262.8786011
 59874.1589522689027945 , -3.6587870121002197 , 12 , 0.9907542 , 0.0059941 , 1.0772388 , 0.0061067 , 18.5698891 , 0.1255015762395655 , 1.0965744 , 0.0057798 , 1.0780874 , 0.0077235 , 2393.4885254 , 303.7335205 , 251.4591980
