MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59872.2978546110462048 , -0.4471891820430756 , 12 , 1.0296795 , 0.0218243 , 0.9840999 , 0.0191310 , -7.2318201 , 0.1307068657525066 , 0.9422813 , 0.0135631 , 0.9729824 , 0.0099142 , 679.3956299 , 51.1338997 , 48.1362762
 59872.3036582271015504 , -0.3076413869857788 , 12 , 1.0310296 , 0.0182349 , 0.9820360 , 0.0158437 , -7.6889529 , 0.1848652316530218 , 0.9401079 , 0.0070736 , 0.9656084 , 0.0060297 , 346.0164490 , 19.0121193 , 18.4157066
 59872.3090990297132521 , -0.1764499992132187 , 12 , 1.0273998 , 0.0171459 , 0.9731117 , 0.0159218 , -7.4365644 , 0.1259295129916762 , 0.9328346 , 0.0108509 , 0.9639864 , 0.0066467 , 301.1591187 , 17.4836197 , 17.0805569
 59872.3164524343883386 , -0.0001352777762804 , 12 , 1.0305173 , 0.0197254 , 0.9446803 , 0.0166736 , -6.6556959 , 0.2847574843840523 , 0.9082562 , 0.0044318 , 0.9306642 , 0.0064270 , 187.4391327 , 11.7132540 , 11.2188463
 59872.3197168924743892 , 0.0784125030040741 , 12 , 1.0090226 , 0.0226766 , 0.9202228 , 0.0214993 , -6.7055597 , 0.2979400480957530 , 0.9044278 , 0.0051148 , 0.9188127 , 0.0066553 , 95.7048187 , 5.2129097 , 5.6406026
 59872.3324121987679973 , 0.3842477798461914 , 12 , 1.0215065 , 0.0562656 , 0.8788767 , 0.0584417 , -8.7989492 , 0.2596367116110952 , 0.8647668 , 0.0222264 , 0.8670118 , 0.0119269 , 63.0175438 , 2.3109615 , 2.8991992
