MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59873.0983761759489425 , -5.1820831298828125 , 2 , 0.9252861 , 0.0234266 , 0.9371381 , 0.0224146 , 31.8771439 , 0.3623302557352847 , 1.0572592 , 0.0106811 , 0.9814299 , 0.0067481 , 29.9270916 , 2.1168928 , 2.2181320
 59873.1034543206114904 , -5.0600838661193848 , 2 , 0.9346997 , 0.0481739 , 0.9395084 , 0.0493541 , 31.5612411 , 0.4532641246410322 , 1.0388364 , 0.0125621 , 0.9761427 , 0.0041418 , 30.0810051 , 2.5635571 , 2.9027238
 59873.1099504383309977 , -4.9038243293762207 , 2 , 0.9169511 , 0.0403855 , 0.9351363 , 0.0375461 , 31.8452320 , 0.6378853150822332 , 1.0265501 , 0.0189382 , 0.9867315 , 0.0081296 , 38.8781357 , 1.9695618 , 2.2794731
 59873.1368590084966854 , -4.2562236785888672 , 2 , 0.9208181 , 0.0307465 , 1.0283056 , 0.0328596 , 32.0072098 , 0.3926420863789081 , 1.1428550 , 0.0094491 , 1.0875969 , 0.0071613 , 23.7898903 , 3.2974441 , 3.0221789
 59873.1404863499774365 , -4.1684842109680176 , 2 , 0.9105996 , 0.0184124 , 1.0203815 , 0.0190826 , 31.7796459 , 0.5332566927712519 , 1.1527386 , 0.0061683 , 1.0951185 , 0.0103173 , 23.6162758 , 3.1082687 , 2.5515184
 59873.1560509376504342 , -3.7941293716430664 , 2 , 0.9502872 , 0.0703945 , 1.0596427 , 0.0794268 , 31.2967587 , 0.5230774544765688 , 1.1442965 , 0.0126168 , 1.0859849 , 0.0049237 , 16.1567822 , 2.0850565 , 1.6676775
 59873.1618546552781481 , -3.6545820236206055 , 2 , 0.9309067 , 0.0423135 , 1.0379450 , 0.0440551 , 31.8464832 , 0.4958815412362981 , 1.1471471 , 0.0162176 , 1.0857413 , 0.0045059 , 20.0580673 , 2.0531607 , 1.7747326
 59873.1680870772543130 , -3.5041713714599609 , 2 , 0.9173127 , 0.0566911 , 1.0207396 , 0.0623186 , 30.8851414 , 0.4991717687756559 , 1.1553544 , 0.0119143 , 1.0893693 , 0.0070959 , 18.2218418 , 2.2132576 , 1.8070687
 59873.1728026139462600 , -3.3913633823394775 , 2 , 0.9324884 , 0.0428116 , 1.0439194 , 0.0467950 , 30.4246464 , 0.5558788272529810 , 1.1502879 , 0.0133415 , 1.0838828 , 0.0046103 , 14.8864689 , 1.9911655 , 1.6667047
 59873.1855971628829138 , -3.0830218791961670 , 2 , 0.9231624 , 0.0371745 , 1.0317523 , 0.0434992 , 30.6104374 , 0.5798597257413036 , 1.1539148 , 0.0094247 , 1.0859629 , 0.0077863 , 18.1758595 , 2.9619093 , 2.6538389
 59873.1914009104002616 , -2.9434745311737061 , 2 , 0.9251535 , 0.0435759 , 1.0331043 , 0.0472436 , 28.7019501 , 0.5234653882497605 , 1.1597506 , 0.0129174 , 1.0900340 , 0.0060882 , 20.4401932 , 3.2003596 , 2.8013089
 59873.1957536657573655 , -2.8390226364135742 , 2 , 0.9175966 , 0.0599781 , 1.0326382 , 0.0652153 , 30.9301071 , 0.6959487339078108 , 1.1543670 , 0.0066416 , 1.0894318 , 0.0040315 , 22.3610992 , 2.7229972 , 2.0851595
 59873.1999416504040710 , -2.7379136085510254 , 2 , 0.9560438 , 0.0431841 , 1.0643811 , 0.0505847 , 28.7776375 , 0.5329211045711785 , 1.1510210 , 0.0104857 , 1.0810957 , 0.0053876 , 18.3384075 , 2.5323067 , 2.0543537
 59873.2069654299557442 , -2.5691194534301758 , 2 , 0.9381545 , 0.1278297 , 1.0491563 , 0.1488435 , 30.1357384 , 0.7379000834403996 , 1.1619269 , 0.0162455 , 1.0881656 , 0.0055413 , 10.3705873 , 1.5943104 , 1.2651124
