MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59874.1070955355826300 , -4.9066367149353027 , 14 , 0.9568716 , 0.0060625 , 0.8978156 , 0.0117896 , -17.4997787 , 0.5571950621516730 , 0.9199062 , 0.0073649 , 0.9562497 , 0.0140411 , 127.9704742 , 2.5985756 , 3.2032721
 59874.1103600773567450 , -4.8280887603759766 , 14 , 0.9536615 , 0.0278751 , 0.8909377 , 0.0243279 , -17.6672344 , 0.7447482508698353 , 0.9149361 , 0.0066740 , 0.9221864 , 0.0145096 , 124.1869659 , 1.9440606 , 2.3637905
 59874.1153722116068820 , -4.7077603340148926 , 14 , 0.9708976 , 0.0075841 , 0.9144572 , 0.0073153 , -16.7953053 , 0.4494512574461524 , 0.9387342 , 0.0052797 , 0.9473812 , 0.0066055 , 119.9646149 , 2.8036251 , 3.3294153
 59874.1186367804839392 , -4.6292128562927246 , 14 , 0.9468602 , 0.0201456 , 0.8940676 , 0.0203590 , -18.9869194 , 0.6443379489996358 , 0.9324948 , 0.0058400 , 0.9484391 , 0.0072169 , 91.1411896 , 1.9972391 , 2.1711257
 59874.1240776319318684 , -4.4980216026306152 , 14 , 0.9563322 , 0.0126449 , 0.8864133 , 0.0112047 , -16.7051506 , 0.4904556915589913 , 0.9349721 , 0.0044235 , 0.9163992 , 0.0092264 , 82.8479691 , 1.7493756 , 2.2160404
 59874.1277048318588641 , -4.4102821350097656 , 14 , 0.9701113 , 0.0428330 , 0.9027713 , 0.0397257 , -16.9557037 , 1.1220686062750405 , 0.9940606 , 0.0339390 , 0.9031960 , 0.0125888 , 56.4179077 , 0.7478080 , 0.8571703
 59874.1385205642654910 , -4.1504063606262207 , 14 , 0.9745417 , 0.0070569 , 0.9315219 , 0.0091465 , -15.5386915 , 0.2135560436905080 , 0.9355035 , 0.0041901 , 0.9765543 , 0.0078325 , 306.4801636 , 9.2961407 , 10.4630384
 59874.1421477659750963 , -4.0635027885437012 , 14 , 0.9628266 , 0.0087861 , 0.9149225 , 0.0114839 , -16.1820602 , 0.2939968376144569 , 0.9280559 , 0.0039824 , 0.9811384 , 0.0104194 , 199.8204956 , 6.7065506 , 8.0350723
 59874.1468631175666815 , -3.9498591423034668 , 14 , 0.9641960 , 0.0113762 , 0.9341705 , 0.0144393 , -17.0253983 , 0.3323474907424563 , 0.9511749 , 0.0089266 , 0.9845350 , 0.0059249 , 133.5937195 , 4.1382785 , 4.8692455
 59874.1504904003813863 , -3.8621196746826172 , 14 , 0.9578152 , 0.0177795 , 0.9358092 , 0.0173016 , -17.0469055 , 0.3922562063604346 , 0.9565264 , 0.0099607 , 0.9853003 , 0.0131069 , 92.8959961 , 2.8419964 , 3.1290503
 59874.1553046503468067 , -3.7468049526214600 , 14 , 0.9130272 , 0.0308516 , 0.8623946 , 0.0288141 , -17.6859226 , 0.9580300836698131 , 0.9484826 , 0.0044743 , 0.9376879 , 0.0211692 , 51.8956985 , 1.2116396 , 1.4885445
 59874.1589319766135304 , -3.6590657234191895 , 14 , 0.9040583 , 0.0209414 , 0.8566806 , 0.0166448 , -15.6690779 , 0.3868166503981781 , 0.9454321 , 0.0083121 , 0.9445534 , 0.0071332 , 153.8139648 , 3.3924401 , 4.8151612
 59874.1855425416797516 , -3.2997515201568604 , 14 , 0.9398181 , 0.0296527 , 0.9111612 , 0.0265256 , -13.7541742 , 0.3490575869266307 , 0.9707412 , 0.0085567 , 0.9585869 , 0.0061610 , 50.6041222 , 1.0188608 , 1.2025768
 59874.1920056315502734 , -2.8635609149932861 , 14 , 0.9730619 , 0.0137679 , 0.9364170 , 0.0135607 , -13.0087051 , 0.2726433053252159 , 0.9623075 , 0.0055138 , 0.9634299 , 0.0079136 , 135.7952728 , 4.5505314 , 5.2924638
