MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59874.1070955355826300 , -4.9066367149353027 , 12 , 0.9459401 , 0.0044507 , 0.8853987 , 0.0046688 , 8.2682533 , 0.0894396239685299 , 0.9495453 , 0.0041949 , 0.9199062 , 0.0073649 , 2826.8259277 , 49.4333420 , 60.9575310
 59874.1103600773567450 , -4.8280887603759766 , 12 , 0.9512119 , 0.0044527 , 0.8850668 , 0.0032029 , 8.0182209 , 0.0775403312229858 , 0.9471855 , 0.0044460 , 0.9149361 , 0.0066740 , 3446.7949219 , 50.4228630 , 63.3908005
 59874.1153722116068820 , -4.7077603340148926 , 12 , 0.9509335 , 0.0048572 , 0.8959145 , 0.0040384 , 8.4179068 , 0.0978717619939141 , 0.9444066 , 0.0046838 , 0.9387342 , 0.0052797 , 2985.5441895 , 60.0993805 , 73.6614151
 59874.1186367804839392 , -4.6292128562927246 , 12 , 0.9560187 , 0.0053732 , 0.9009581 , 0.0066820 , 8.3126888 , 0.0820549890560532 , 0.9457863 , 0.0030512 , 0.9324948 , 0.0058400 , 2999.2778320 , 58.6697693 , 71.2431107
 59874.1244403359232820 , -4.4896650314331055 , 12 , 0.9612631 , 0.1034516 , 0.9032633 , 0.0971347 , 7.8321543 , 5.4615177319774597 , 0.9470730 , 0.0067904 , 0.9392392 , 0.0042274 , 2362.1516113 , 46.5356827 , 55.8528709
 59874.1277048318588641 , -4.4102821350097656 , 12 , 0.9682832 , 0.0062900 , 0.9389483 , 0.0180363 , 7.7602401 , 0.1208169169270645 , 0.9510221 , 0.0040384 , 0.9940606 , 0.0339390 , 1580.5341797 , 23.6430855 , 25.8477859
 59874.1385205642654910 , -4.1504063606262207 , 12 , 0.9704286 , 0.0034436 , 0.9117768 , 0.0028419 , 8.8539953 , 0.1421907559634559 , 0.9431191 , 0.0032133 , 0.9355035 , 0.0041901 , 3563.1877441 , 113.4829559 , 136.3612366
 59874.1421477659750963 , -4.0635027885437012 , 12 , 0.9694062 , 0.0043087 , 0.9050762 , 0.0033287 , 8.7482519 , 0.1427533731711426 , 0.9404278 , 0.0029814 , 0.9280559 , 0.0039824 , 3359.5200195 , 96.1733246 , 117.0568085
 59874.1468631175666815 , -3.9498591423034668 , 12 , 0.9699528 , 0.0034503 , 0.9173979 , 0.0056634 , 8.7741327 , 0.0971016615093013 , 0.9418783 , 0.0032591 , 0.9511749 , 0.0089266 , 4184.1098633 , 97.6411057 , 115.3440399
 59874.1504904003813863 , -3.8621196746826172 , 12 , 0.9665949 , 0.0047962 , 0.9221447 , 0.0052417 , 9.1088409 , 0.0658314737085740 , 0.9452180 , 0.0051237 , 0.9565264 , 0.0099607 , 3111.9929199 , 93.4054413 , 106.7278290
 59874.1553046503468067 , -3.7468049526214600 , 12 , 0.9668460 , 0.0030619 , 0.9127074 , 0.0036077 , 9.1975231 , 0.1136792485488779 , 0.9423326 , 0.0024675 , 0.9484826 , 0.0044743 , 3062.8630371 , 74.6948166 , 89.6396332
 59874.1589319766135304 , -3.6590657234191895 , 12 , 0.9629911 , 0.0052914 , 0.9097479 , 0.0052489 , 9.1071310 , 0.0838266725053278 , 0.9384159 , 0.0034703 , 0.9454321 , 0.0083121 , 2780.9567871 , 63.1075134 , 76.0002975
 59874.1855425416797516 , -3.2997515201568604 , 12 , 0.9395891 , 0.0052976 , 0.9034318 , 0.0078768 , 8.3050146 , 0.0901093831532149 , 0.9513695 , 0.0054417 , 0.9707412 , 0.0085567 , 2097.3029785 , 50.6511574 , 58.9764862
