MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59873.0970953850264777 , -5.2135577201843262 , 5 , 0.9852972 , 0.0163853 , 0.8254511 , 0.0123878 , 27.8797550 , 0.4589878564923120 , 0.8798062 , 0.0116801 , 0.8077482 , 0.0061388 , 101.8296967 , 1.5722351 , 2.0923448
 59873.1006642664942774 , -5.1274900436401367 , 5 , 0.9889297 , 0.0046320 , 0.8422339 , 0.0064674 , 30.0451527 , 0.4417542827251635 , 0.8669787 , 0.0132994 , 0.8461834 , 0.0194401 , 320.3705139 , 7.8317766 , 10.7955856
 59873.1042331984644989 , -5.0414218902587891 , 5 , 0.9875121 , 0.0046786 , 0.8374085 , 0.0049418 , 31.3124371 , 0.1893688239137340 , 0.8520473 , 0.0078394 , 0.8492512 , 0.0044012 , 1261.7684326 , 24.2370930 , 33.4888954
 59873.1089916871278547 , -4.9269428253173828 , 5 , 0.9770451 , 0.0244278 , 0.8255213 , 0.0248766 , 31.2424335 , 0.4496081210242412 , 0.8393801 , 0.0038885 , 0.8522591 , 0.0090713 , 301.8068542 , 6.4364185 , 8.7422924
 59873.1366396395460470 , -4.2617945671081543 , 5 , 0.9870757 , 0.0058281 , 0.9559599 , 0.0082781 , 28.4515381 , 0.0908936155571859 , 0.9668378 , 0.0065712 , 0.9704711 , 0.0060646 , 2782.2849121 , 68.7616959 , 73.5466843
 59873.1402086277739727 , -4.1757259368896484 , 5 , 0.9850715 , 0.0043938 , 0.9677182 , 0.0075892 , 28.1590843 , 0.1593522348046093 , 0.9720907 , 0.0064853 , 0.9933491 , 0.0094700 , 2464.0402832 , 65.8880005 , 65.9616394
 59873.1547815372759942 , -3.8256042003631592 , 5 , 0.9839063 , 0.0030316 , 0.9541447 , 0.0066105 , 27.5168018 , 0.1158161702295057 , 0.9680213 , 0.0070528 , 0.9619319 , 0.0098595 , 3141.7136230 , 102.3403473 , 105.3461990
 59873.1583504606460338 , -3.7395358085632324 , 5 , 0.9862782 , 0.0038322 , 0.9696974 , 0.0023543 , 27.4255238 , 0.1879711833801762 , 0.9688771 , 0.0064361 , 0.9931528 , 0.0034317 , 2100.6589355 , 55.1453323 , 59.1527901
 59873.1619192828075029 , -3.6534678936004639 , 5 , 0.9903175 , 0.0072561 , 0.9826915 , 0.0089433 , 27.5734730 , 0.1252756942767389 , 0.9703724 , 0.0075503 , 1.0147220 , 0.0077243 , 1109.2359619 , 29.8966045 , 31.3653622
 59873.1654881843278417 , -3.5673992633819580 , 5 , 0.9948553 , 0.0070426 , 0.9925648 , 0.0076867 , 26.9621582 , 0.2140840074032647 , 0.9687423 , 0.0052122 , 1.0225924 , 0.0062628 , 864.2477417 , 19.1467209 , 19.5261898
 59873.1697015266618109 , -3.4662902355194092 , 5 , 0.9842881 , 0.0033985 , 0.9512706 , 0.0049327 , 26.5221996 , 0.1392758472817176 , 0.9755257 , 0.0041102 , 0.9565779 , 0.0055775 , 3842.3466797 , 112.1860428 , 121.5768204
 59873.1732704395253677 , -3.3802220821380615 , 5 , 0.9820710 , 0.0032463 , 0.9588200 , 0.0039741 , 26.0825748 , 0.1708255997801604 , 0.9729220 , 0.0058668 , 0.9787394 , 0.0055830 , 1857.3671875 , 61.2369118 , 65.8014832
 59873.1842746014081058 , -3.1153323650360107 , 5 , 0.9958130 , 0.0025716 , 0.9670650 , 0.0053280 , 28.7076530 , 0.1294692630238654 , 0.9856273 , 0.0053752 , 0.9525174 , 0.0050188 , 2286.5449219 , 90.7222519 , 92.6143417
 59873.1878434000391280 , -3.0292642116546631 , 5 , 0.9924270 , 0.0036801 , 0.9725164 , 0.0052736 , 28.4678383 , 0.1419894543612981 , 0.9905724 , 0.0072925 , 0.9706732 , 0.0079344 , 2524.1625977 , 77.6388855 , 78.2138672
 59873.1914123768292484 , -2.9440317153930664 , 5 , 0.9999788 , 0.0036944 , 0.9894264 , 0.0099292 , 28.5201645 , 0.1324348087050355 , 0.9935512 , 0.0071045 , 0.9906199 , 0.0084651 , 2075.3168945 , 75.2834396 , 74.4169464
 59873.1949812522507273 , -2.8579633235931396 , 5 , 1.0031657 , 0.0042857 , 1.0126173 , 0.0061626 , 28.5086060 , 0.1582060683789652 , 1.0013649 , 0.0049425 , 1.0202264 , 0.0036714 , 1532.8612061 , 38.3668251 , 35.8915405
 59873.1993431949958904 , -2.7526760101318359 , 5 , 0.9901620 , 0.0057070 , 0.9620958 , 0.0088485 , 26.5068378 , 0.2011342793293829 , 0.9712964 , 0.0067018 , 0.9682716 , 0.0069264 , 1016.0745850 , 31.6662292 , 33.5133476
 59873.2021189930674154 , -2.6858270168304443 , 5 , 1.0002762 , 0.0052976 , 0.9741094 , 0.0034024 , 27.4391403 , 0.1547183925866218 , 0.9951904 , 0.0059556 , 0.9555921 , 0.0033240 , 1600.7286377 , 43.4229355 , 43.6625099
 59873.2071254579277593 , -2.5654985904693604 , 5 , 0.9969219 , 0.0051524 , 0.9517276 , 0.0037026 , 27.7672100 , 0.1250731205401777 , 0.9712846 , 0.0064767 , 0.9448290 , 0.0055601 , 4107.4418945 , 123.5914078 , 130.7158661
 59873.2106943159596995 , -2.4794301986694336 , 5 , 0.9894425 , 0.0040781 , 0.9527104 , 0.0031873 , 27.7520657 , 0.0877013006693721 , 0.9720259 , 0.0063585 , 0.9560998 , 0.0046276 , 3604.2563477 , 114.9916534 , 122.1830673
 59873.2263579077625764 , -2.1025681495666504 , 5 , 0.9929382 , 0.0053527 , 0.9694045 , 0.0042335 , 28.1387386 , 0.1302801319647926 , 0.9923280 , 0.0029891 , 0.9566190 , 0.0036679 , 3630.8090820 , 112.8619690 , 115.8227463
