MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59871.1947209033460240 , -2.9946711063385010 , 4 , 0.8912082 , 0.0232804 , 0.9211181 , 0.0256967 , 61.1293755 , 0.4965799775035584 , 1.0123802 , 0.0106160 , 1.0592642 , 0.0044695 , 35.2512360 , 2.8701432 , 3.0740206
 59871.2042835971442400 , -2.7648773193359375 , 4 , 0.8714949 , 0.0524442 , 0.8924919 , 0.0513672 , 60.2450790 , 1.1626826476426342 , 1.0064598 , 0.0095935 , 1.0432208 , 0.0053545 , 24.5850277 , 3.0631974 , 3.1688988
 59871.2084384543995839 , -2.6646037101745605 , 4 , 0.8824452 , 0.0464440 , 0.9087810 , 0.0484230 , 60.0280838 , 0.4890889634757574 , 1.0124220 , 0.0108111 , 1.0510943 , 0.0029120 , 23.6424904 , 2.4051058 , 2.5662646
 59871.2109774348209612 , -2.6036036014556885 , 4 , 0.8893276 , 0.0365013 , 0.9225103 , 0.0391149 , 59.7581635 , 0.2971421224554702 , 1.0089236 , 0.0049420 , 1.0596685 , 0.0051248 , 20.7377834 , 2.0493715 , 2.2316530
 59871.2172756763175130 , -2.4523575305938721 , 4 , 0.8898505 , 0.0414641 , 0.9116154 , 0.0405994 , 59.9908676 , 0.5017184868829360 , 1.0006868 , 0.0097213 , 1.0480021 , 0.0055291 , 30.0580845 , 2.2904656 , 2.3806341
 59871.2209028816359933 , -2.3646180629730225 , 4 , 0.8572338 , 0.0357092 , 0.8822318 , 0.0379692 , 59.3451462 , 0.8229078660821801 , 1.0067888 , 0.0140693 , 1.0548126 , 0.0129729 , 21.3820171 , 1.7633569 , 1.8379248
 59871.2239365029454348 , -2.2919197082519531 , 4 , 0.8812053 , 0.0337408 , 0.8862094 , 0.0314235 , 60.1610069 , 1.2537847845507049 , 1.0158978 , 0.0105571 , 0.9955624 , 0.0312655 , 23.9651375 , 2.4140587 , 2.3968673
 59871.2261129343387438 , -2.2392761707305908 , 4 , 0.8876104 , 0.0322260 , 0.8882402 , 0.0329197 , 58.3896294 , 0.4543554072491840 , 1.0073781 , 0.0052114 , 0.9940851 , 0.0034150 , 36.1171837 , 2.9485626 , 3.0313387
 59871.2595064832858043 , -1.4362509250640869 , 4 , 0.8892656 , 0.0367690 , 0.9261832 , 0.0383018 , 58.9047508 , 0.3212926478541548 , 1.0352618 , 0.0060154 , 1.0551275 , 0.0043913 , 73.8583832 , 11.0785608 , 12.0781994
 59871.2638261801548651 , -1.3317987918853760 , 4 , 0.8712155 , 0.0191457 , 0.9104149 , 0.0218198 , 58.5972900 , 0.3522039279457342 , 1.0385128 , 0.0042490 , 1.0482047 , 0.0074128 , 74.4257431 , 11.4324417 , 11.6896839
 59871.2667280083842343 , -1.2624430656433105 , 4 , 0.8875566 , 0.0202095 , 0.9302588 , 0.0205037 , 57.8061066 , 0.3569466162099926 , 1.0411986 , 0.0065662 , 1.0485913 , 0.0040831 , 115.4956436 , 15.4255991 , 15.4831648
 59871.2696297005604720 , -1.1922514438629150 , 4 , 0.8891758 , 0.0316318 , 0.9280320 , 0.0308701 , 58.0721016 , 0.4610450341930835 , 1.0405314 , 0.0058725 , 1.0440179 , 0.0062359 , 90.9735336 , 14.7255354 , 14.2276144
 59871.2804784646505141 , -0.9315397143363953 , 4 , 0.8803186 , 0.0121846 , 0.9227357 , 0.0131045 , 58.3395233 , 0.2277415495141043 , 1.0481931 , 0.0055608 , 1.0398996 , 0.0034170 , 100.3770752 , 13.0585537 , 13.2067327
 59871.2841056918114191 , -0.8438002467155457 , 4 , 0.9095408 , 0.0397654 , 0.9515979 , 0.0425744 , 57.8757553 , 0.2288779300129186 , 1.0481901 , 0.0070676 , 1.0403146 , 0.0060181 , 114.1276169 , 14.8406935 , 14.2368202
 59871.2878647850229754 , -0.7535538673400879 , 4 , 0.8755261 , 0.0315609 , 0.9146259 , 0.0334289 , 57.1114807 , 0.2634037142219187 , 1.0484251 , 0.0056297 , 1.0437720 , 0.0031201 , 96.8432999 , 13.6170073 , 13.1502104
 59871.2914920316543430 , -0.6658141613006592 , 4 , 0.8947695 , 0.0216537 , 0.9345670 , 0.0220498 , 57.6833153 , 0.3540031124702543 , 1.0499144 , 0.0061326 , 1.0400383 , 0.0022541 , 117.4611969 , 16.0807152 , 16.0515442
 59871.2951193169137696 , -0.5789102911949158 , 4 , 0.8948089 , 0.0130213 , 0.9348983 , 0.0154491 , 58.3648453 , 0.3106680419632047 , 1.0454566 , 0.0068871 , 1.0401831 , 0.0032542 , 115.9331818 , 15.5394258 , 15.2500544
 59871.2983837804858922 , -0.5003625154495239 , 4 , 0.8967215 , 0.0303344 , 0.9316988 , 0.0291393 , 58.3192444 , 0.2422224354188744 , 1.0420396 , 0.0111319 , 1.0457349 , 0.0061510 , 91.0521927 , 13.9565468 , 13.5167627
 59871.3155636426163255 , -0.0867333337664604 , 4 , 0.8908160 , 0.0291542 , 0.8783020 , 0.0291020 , 62.2200699 , 0.3352877083391290 , 0.9811184 , 0.0109998 , 0.9826670 , 0.0040446 , 113.6858215 , 11.4171228 , 13.1737251
 59871.3191908891167259 , 0.0001705555623630 , 4 , 0.8919384 , 0.0275831 , 0.8554613 , 0.0263975 , 61.6818352 , 0.2115499289879431 , 0.9604629 , 0.0083684 , 0.9688280 , 0.0054885 , 122.1454086 , 13.3892641 , 16.2708855
 59871.3228174106188817 , 0.0879102796316147 , 4 , 0.8822019 , 0.0187647 , 0.8266804 , 0.0217029 , 61.9578171 , 0.4082093375958311 , 0.9361611 , 0.0098697 , 0.9554177 , 0.0067237 , 139.3194885 , 13.6368103 , 17.6358395
 59871.3264453962619882 , 0.1748141646385193 , 4 , 0.9065670 , 0.0317019 , 0.8467844 , 0.0306457 , 62.7545242 , 0.3168608185479546 , 0.9218547 , 0.0037141 , 0.9375489 , 0.0063458 , 95.1660843 , 9.6382074 , 12.6661835
 59871.3300725410808809 , 0.2625539004802704 , 4 , 0.8795866 , 0.0301445 , 0.8064865 , 0.0291408 , 63.6595230 , 0.3082335539206333 , 0.9119313 , 0.0049194 , 0.9218715 , 0.0056314 , 107.1263046 , 8.8527536 , 12.1927681
 59871.3333370374821243 , 0.3411016762256622 , 4 , 0.8760040 , 0.0123233 , 0.7930102 , 0.0125464 , 63.8902359 , 0.2309190943366604 , 0.9007207 , 0.0061290 , 0.9085793 , 0.0063873 , 90.3116455 , 7.7581348 , 10.9588594
 59871.3540083845073241 , 0.8382924795150757 , 4 , 0.8546223 , 0.0175325 , 0.7773998 , 0.0159971 , 61.6069794 , 0.4919549114670563 , 0.9231422 , 0.0043250 , 0.9032720 , 0.0031400 , 146.7725677 , 22.4584045 , 28.6337204
 59871.3576355390323442 , 0.9251964092254639 , 4 , 0.8644881 , 0.0246360 , 0.7878596 , 0.0219631 , 61.8562737 , 0.3306977182680342 , 0.9219503 , 0.0033260 , 0.9019567 , 0.0020581 , 125.9515610 , 22.5771332 , 29.2105751
