MJD, HA, BASELINE, VisRatio_normed, visratio_normed_err, visratio_raw, visratio_raw_error, PhaseDiff, Phase_err, Tel1_ratio,tel1_ratio_err,tel2_ratio,tel2_ratio_err, snr12, vis2_1,vis2_2 
 59873.0970953850264777 , -5.2135577201843262 , 9 , 0.9838114 , 0.0118609 , 0.8077797 , 0.0092366 , -46.4672470 , 0.3274731709049419 , 0.8077482 , 0.0061388 , 0.8434695 , 0.0021359 , 81.7906265 , 0.9935211 , 1.4054307
 59873.1006642664942774 , -5.1274900436401367 , 9 , 0.9820684 , 0.0141210 , 0.8218880 , 0.0154555 , -47.9903870 , 0.2758457000394781 , 0.8461834 , 0.0194401 , 0.8277083 , 0.0110950 , 438.6824341 , 5.7443008 , 8.4307480
 59873.1042331984644989 , -5.0414218902587891 , 9 , 0.9897515 , 0.0047461 , 0.8313985 , 0.0026069 , -48.6942558 , 0.1657790149789795 , 0.8492512 , 0.0044012 , 0.8308940 , 0.0045281 , 750.4611206 , 15.8805742 , 22.3623161
 59873.1089916871278547 , -4.9269428253173828 , 9 , 0.9686801 , 0.0182390 , 0.8067558 , 0.0160747 , -48.5912247 , 0.1542504491028864 , 0.8522591 , 0.0090713 , 0.8187020 , 0.0051460 , 375.2327881 , 7.2619009 , 10.4972773
 59873.1366396395460470 , -4.2617945671081543 , 9 , 0.9800384 , 0.0038803 , 0.9423391 , 0.0034139 , -48.9068718 , 0.1055795947572694 , 0.9704711 , 0.0060646 , 0.9482086 , 0.0043323 , 1268.9007568 , 27.7390881 , 29.8768711
 59873.1402086277739727 , -4.1757259368896484 , 9 , 0.9868103 , 0.0088336 , 0.9545037 , 0.0099317 , -49.1695671 , 0.1098661789950481 , 0.9933491 , 0.0094700 , 0.9412862 , 0.0034460 , 645.5159302 , 16.8178902 , 17.8186626
 59873.1547815372759942 , -3.8256042003631592 , 9 , 0.9836835 , 0.0070803 , 0.9384486 , 0.0109734 , -48.1924591 , 0.1091625744486631 , 0.9619319 , 0.0098595 , 0.9420167 , 0.0020350 , 1030.0489502 , 26.2111435 , 29.4911423
 59873.1583504606460338 , -3.7395358085632324 , 9 , 0.9838898 , 0.0085941 , 0.9529553 , 0.0074985 , -48.2800179 , 0.1375019198816609 , 0.9931528 , 0.0034317 , 0.9420777 , 0.0028998 , 572.4636230 , 15.0463276 , 16.4430981
 59873.1619192828075029 , -3.6534678936004639 , 9 , 0.9885332 , 0.0080294 , 0.9670250 , 0.0074137 , -48.0664787 , 0.1439630939541526 , 1.0147220 , 0.0077243 , 0.9391454 , 0.0040826 , 297.8063965 , 8.0319786 , 8.4070253
 59873.1654881843278417 , -3.5673992633819580 , 9 , 0.9884171 , 0.0138529 , 0.9694523 , 0.0109630 , -48.1474342 , 0.1701439226733364 , 1.0225924 , 0.0062628 , 0.9371104 , 0.0031895 , 224.5534973 , 4.7408137 , 4.9654956
 59873.1697015266618109 , -3.4662902355194092 , 9 , 0.9806251 , 0.0044624 , 0.9351909 , 0.0065612 , -46.9366989 , 0.1629770011825003 , 0.9565779 , 0.0055775 , 0.9510908 , 0.0027768 , 874.9464722 , 31.0380344 , 35.0404205
 59873.1732704395253677 , -3.3802220821380615 , 9 , 0.9749396 , 0.0076305 , 0.9399932 , 0.0089179 , -47.1372185 , 0.1426608482950786 , 0.9787394 , 0.0055830 , 0.9478201 , 0.0037140 , 580.8169556 , 15.2709808 , 17.3707962
 59873.1842746014081058 , -3.1153323650360107 , 9 , 0.9880434 , 0.0055237 , 0.9327416 , 0.0057327 , -49.6755714 , 0.1010578162102388 , 0.9525174 , 0.0050188 , 0.9358685 , 0.0027401 , 770.5166016 , 27.1510563 , 30.6761570
 59873.1878434000391280 , -3.0292642116546631 , 9 , 0.9812591 , 0.0059245 , 0.9344492 , 0.0037078 , -50.2148857 , 0.1409294830676164 , 0.9706732 , 0.0079344 , 0.9326702 , 0.0022336 , 686.9093628 , 19.8019600 , 21.3593903
 59873.1914123768292484 , -2.9440317153930664 , 9 , 0.9893562 , 0.0047105 , 0.9533581 , 0.0077678 , -49.7334785 , 0.0723645851936656 , 0.9906199 , 0.0084651 , 0.9357437 , 0.0025087 , 644.7570190 , 17.8762245 , 19.3905487
 59873.1949812522507273 , -2.8579633235931396 , 9 , 0.9854039 , 0.0070102 , 0.9628519 , 0.0057597 , -49.9087372 , 0.0821879222410553 , 1.0202264 , 0.0036714 , 0.9316132 , 0.0032567 , 444.6014099 , 9.9836922 , 10.4552174
 59873.1993431949958904 , -2.7526760101318359 , 9 , 0.9783574 , 0.0089822 , 0.9374864 , 0.0100780 , -48.0883484 , 0.1723935664589450 , 0.9682716 , 0.0069264 , 0.9538489 , 0.0037203 , 377.3809204 , 8.1935339 , 9.1883440
 59873.2021189930674154 , -2.6858270168304443 , 9 , 0.9753341 , 0.0135045 , 0.9263749 , 0.0133524 , -47.8743401 , 0.2390383552400336 , 0.9555921 , 0.0033240 , 0.9437165 , 0.0031364 , 415.0004578 , 12.3419170 , 14.3407955
 59873.2071254579277593 , -2.5654985904693604 , 9 , 0.9912726 , 0.0029043 , 0.9385126 , 0.0033152 , -48.7508583 , 0.1340295937198739 , 0.9448290 , 0.0055601 , 0.9436387 , 0.0023849 , 1112.8006592 , 32.2954865 , 36.4597092
 59873.2106943159596995 , -2.4794301986694336 , 9 , 0.9875556 , 0.0077613 , 0.9348103 , 0.0069977 , -48.8784599 , 0.0767313868817736 , 0.9560998 , 0.0046276 , 0.9453394 , 0.0027479 , 978.3497314 , 29.3063374 , 32.5103645
 59873.2263579077625764 , -2.1025681495666504 , 9 , 0.9805725 , 0.0050109 , 0.9387715 , 0.0049274 , -48.4562263 , 0.0945888418844330 , 0.9566190 , 0.0036679 , 0.9496131 , 0.0033968 , 703.4119263 , 21.6727867 , 24.1433697
 59873.2299267546259216 , -2.0164999961853027 , 9 , 0.9884964 , 0.0051378 , 0.9435882 , 0.0055749 , -48.3891754 , 0.1564544483774286 , 0.9638555 , 0.0048591 , 0.9506899 , 0.0038455 , 777.4822998 , 30.9132099 , 34.3120842
 59873.2334955390397226 , -1.9312676191329956 , 9 , 0.9920473 , 0.0047582 , 0.9522931 , 0.0054335 , -48.1649246 , 0.1318533282122663 , 0.9668171 , 0.0038719 , 0.9540325 , 0.0037212 , 953.6948242 , 30.0287495 , 32.2310371
 59873.2370645222981693 , -1.8451991081237793 , 9 , 0.9905028 , 0.0055989 , 0.9538618 , 0.0052758 , -48.1764641 , 0.2369616412968632 , 0.9759044 , 0.0050630 , 0.9567636 , 0.0036941 , 648.6707764 , 21.6207485 , 22.9695244
 59873.2601632691657869 , -1.2895154953002930 , 9 , 0.9918015 , 0.0052249 , 0.9492261 , 0.0047023 , -51.2695541 , 0.1145704450941853 , 0.9543003 , 0.0065966 , 0.9563108 , 0.0022186 , 945.6961670 , 41.5425644 , 45.9560356
 59873.2637322727459832 , -1.2034472227096558 , 9 , 0.9858766 , 0.0050249 , 0.9561771 , 0.0070897 , -51.2888069 , 0.1146219028350895 , 0.9722955 , 0.0066067 , 0.9617382 , 0.0037688 , 721.9829712 , 25.5101719 , 27.0151787
 59873.2673010983999120 , -1.1173791885375977 , 9 , 0.9939002 , 0.0057194 , 0.9625615 , 0.0045719 , -51.9315834 , 0.1626087529136002 , 0.9745904 , 0.0040444 , 0.9611515 , 0.0018224 , 563.5690918 , 12.6649370 , 13.3362789
 59873.2708699340510066 , -1.0313107967376709 , 9 , 1.0041372 , 0.0157066 , 0.9724250 , 0.0145211 , -52.5462952 , 0.3461996784176133 , 0.9896784 , 0.0058822 , 0.9600307 , 0.0070062 , 262.7214966 , 4.8997493 , 5.0056033
 59873.2755789273651317 , -0.9185028076171875 , 9 , 0.9865223 , 0.0082161 , 0.9470420 , 0.0088556 , -51.3282089 , 0.2192586347225838 , 0.9638997 , 0.0064554 , 0.9598393 , 0.0033089 , 596.9160767 , 24.6682796 , 27.0434475
 59873.2791478184590233 , -0.8324344158172607 , 9 , 0.9896103 , 0.0053092 , 0.9512992 , 0.0076073 , -51.7585907 , 0.1199325211056974 , 0.9679639 , 0.0092659 , 0.9557117 , 0.0024634 , 578.6213379 , 23.2323895 , 25.1688404
 59873.2932251678939792 , -0.4931749999523163 , 9 , 0.9792259 , 0.0053537 , 0.9384339 , 0.0060701 , -50.0282059 , 0.1376330509742528 , 0.9485610 , 0.0068048 , 0.9596898 , 0.0033730 , 554.6608887 , 20.1134300 , 22.8797169
 59873.2967940979360719 , -0.4079422354698181 , 9 , 0.9886186 , 0.0053258 , 0.9555760 , 0.0053790 , -50.0601425 , 0.2071618337345321 , 0.9689929 , 0.0092947 , 0.9683757 , 0.0027384 , 383.1101990 , 12.7769346 , 13.4394503
